name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Reforma Modern Mexican,4340 N Campbell Ave Ste 101,Tucson,AZ,85718,USA,food,Mexican restaurant,modern Mexican food; dining; cocktails,Modern Mexican restaurant in Tucson.,https://www.reformatucson.com/,520-867-4134,,,,https://www.reformatucson.com/,Official business website,,,false,Official website lists public Tucson address and phone; current official destination confirmed.
La Parrilla Suiza,5602 E Speedway Blvd,Tucson,AZ,85711,USA,food,Mexican restaurant,Mexican food; tacos; family dining,Mexican restaurant with Tucson Speedway location.,https://laparrillasuiza.com/,520-747-4838,,,,https://laparrillasuiza.com/,Official business website,,,false,Official website lists Tucson location and phone; current official destination confirmed.
De Colores Learning Center & Childcare,1230 S. 6th Avenue,Tucson,AZ,85713,USA,childcare_education,child care,day care; preschool; early learning,Family-owned Tucson learning center and childcare provider.,https://www.decoloreslearningtucson.com/,520-883-3927,,,,https://www.decoloreslearningtucson.com/,Official business website,Family-owned (self-described on official site),https://www.decoloreslearningtucson.com/,true,Official website confirms current childcare destination and Tucson service; public street address/phone sourced from business listing page.
Child & Family Resources Tucson,2800 E Broadway Blvd,Tucson,AZ,85716,USA,childcare_education,family services,child care resources; family support; referrals,Nonprofit family and child resource organization serving Tucson.,https://www.childfamilyresources.org/locations/tucson/,520-881-8940,,,,https://www.childfamilyresources.org/locations/tucson/,Official organization website,,,true,"Official location page confirms address, phone and current Tucson services."
El Rio Early Learning Center,839 W Congress Street,Tucson,AZ,85745,USA,childcare_education,early learning,daycare; early childhood education,Early learning and daycare serving children and families at El Rio Neighborhood Center.,https://elriodaycare.org/about-us/,,,,,https://elriodaycare.org/about-us/,Official organization website,,,true,Official site confirms current Tucson program; public address associated with El Rio Neighborhood Center location.
Southern Arizona Legal Aid,2343 E Broadway Blvd #200,Tucson,AZ,85719,USA,legal,legal aid,tenant rights; housing law; civil legal aid,"Legal aid for housing, eviction and other civil matters.",https://www.sazlegalaid.org/services/,520-623-9465,,,,https://www.sazlegalaid.org/services/,Official organization website,,,true,Official services page confirms regulated legal services and Tucson office address; current official destination confirmed.
Pima Council on Aging,8467 E Broadway Blvd,Tucson,AZ,85710,USA,elder_care,aging services,senior services; caregiver support; legal assistance,Aging-services nonprofit providing support and resources for older adults.,https://pcoa.org/,520-790-7262,,,,https://pcoa.org/ways-we-help/legal-assistance/,Official organization website,,,true,Official PCOA destination confirms current elder-care services; public Tucson office address from organization contact information.
Pima Community Food Bank,3003 S. Country Club Road,Tucson,AZ,85713,USA,food,food assistance,food bank; groceries; emergency food,Regional food bank providing food assistance and hunger-relief programs.,https://www.communityfoodbank.org/,520-622-0525,,,,https://www.communityfoodbank.org/contact/,Official organization website,,,false,"Official contact page confirms public Tucson address, phone and current services."
Interfaith Community Services,2820 W. Ina Road,Tucson,AZ,85741,USA,faith_community,community services,food pantry; transportation; emergency assistance,"Nonprofit providing food, transportation and other assistance.",https://icstucson.org/,520-297-6049,,,,https://icstucson.org/contact/,Official organization website,,,false,"Official contact page confirms Tucson address, phone and current services."
Dunbar Pavilion,325 W. 2nd Street,Tucson,AZ,85705,USA,culture,cultural center,Black history; events; community programs,Historic Tucson cultural and community venue associated with Black Tucson.,https://www.dunbarpavilion.org/,,,,,https://www.dunbarpavilion.org/,Official venue website,,,false,Official website confirms current venue destination; public address also referenced by Visit Tucson community source.
Fox Tucson Theatre,17 W. Congress Street,Tucson,AZ,85701,USA,culture,performing arts,concerts; film; live performances,Historic downtown performing-arts theater.,https://foxtucson.com/,520-624-1515,,,,https://foxtucson.com/about/,Official theater website,,,false,Official website confirms current Tucson venue and public address/phone.
Rialto Theatre,318 E. Congress Street,Tucson,AZ,85701,USA,culture,music venue,concerts; live music; events,Downtown Tucson live-music and events venue.,https://www.rialtotheatre.com/,520-740-1000,,,,https://www.rialtotheatre.com/,Official venue website,,,false,Official website confirms current venue destination and public address.
Tucson Symphony Orchestra,260 S. Church Avenue,Tucson,AZ,85701,USA,culture,orchestra,classical music; concerts; education,Professional orchestra presenting concerts and music education.,https://www.tucsonsymphony.org/,520-882-8585,,,,https://www.tucsonsymphony.org/contact/,Official organization website,,,false,"Official contact page confirms Tucson office address, phone and current programming."
Tucson Museum of Art,140 N. Main Avenue,Tucson,AZ,85701,USA,culture,art museum,art exhibitions; education; events,Art museum and education center in downtown Tucson.,https://www.tucsonmuseumofart.org/,520-624-2333,,,,https://www.tucsonmuseumofart.org/visit/,Official museum website,,,false,Official visit page confirms current Tucson address and phone.
Arizona-Sonora Desert Museum,2021 N. Kinney Road,Tucson,AZ,85743,USA,recreation,museum zoo,desert ecology; animals; botanical gardens,"Zoo, botanical garden and natural-history museum.",https://www.desertmuseum.org/,520-883-2702,,,,https://www.desertmuseum.org/visit/,Official museum website,,,false,Official visit page confirms current Tucson address and phone.
Tucson Botanical Gardens,2150 N. Alvernon Way,Tucson,AZ,85718,USA,recreation,botanical garden,gardens; horticulture; events,Botanical garden and educational venue.,https://tucsonbotanical.org/,520-326-9686,,,,https://tucsonbotanical.org/visit/,Official garden website,,,false,Official visit page confirms current Tucson address and phone.
Tucson International Airport,7250 S. Tucson Blvd,Tucson,AZ,85756,USA,transportation,airport,air travel; airport services; flights,Commercial airport serving Tucson and Southern Arizona.,https://www.flytucson.com/,520-573-8100,,,,https://www.flytucson.com/,Official airport website,,,false,Official airport website confirms current public address and phone.
Tucson Unified School District,1010 E. 10th Street,Tucson,AZ,85719,USA,childcare_education,public school district,K-12 education; schools; enrollment,Public K-12 school district serving Tucson.,https://www.tusd1.org/,520-731-3000,,,,https://www.tusd1.org/contact-us,Official district website,,,true,Official district contact page confirms current Tucson headquarters and phone.
YWCA Southern Arizona,525 N. Bonita Avenue,Tucson,AZ,85745,USA,faith_community,social services,child care; domestic violence services; racial justice,Community nonprofit offering family and social services.,https://ywcatucson.org/,520-884-7810,,,,https://ywcatucson.org/contact/,Official organization website,,,false,Official contact page confirms current Tucson address and services.
Tucson Jewish Museum & Holocaust Center,5645 N. Oracle Road,Tucson,AZ,85704,USA,culture,museum,Jewish history; Holocaust education; exhibits,Museum and education center.,https://www.tucsonjewishmuseum.org/,,,,,https://www.tucsonjewishmuseum.org/visit,Official museum website,,,false,Official visit page confirms current Tucson destination and public address.
