name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Marlow's Cheesesteaks,59 Spruce St,Columbus,OH,,USA,food,sandwiches,"cheesesteaks, sandwiches",Cheesesteak restaurant.,https://marlowscheesesteaks.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
The Pastry Factory,59 Spruce St,Columbus,OH,,USA,food,bakery,"pastries, desserts",Pastry and dessert business.,https://www.mypastryfactory.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Soul 2 Go,72 E Lynn St,Columbus,OH,,USA,food,soul food,"soul food, takeout",Soul food restaurant.,https://soul2goohio.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Kuma Vida,267 S 3rd St,Columbus,OH,,USA,retail,home goods,"home goods, gifts",Custom home goods and retail.,https://www.kumavida.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Prestige Custom Clothiers,588 E Rich St,Columbus,OH,,USA,retail,clothing,"custom clothing, menswear",Custom clothier.,https://www.dresswithprestige.com/store,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Wickit Candle,415 E Broad St Ste #101,Columbus,OH,,USA,retail,candles,"candles, home goods",Candle retailer.,https://www.facebook.com/wickitcandle1/,,,https://www.facebook.com/wickitcandle1/,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Replenish: The Spa Co-op,124 S Washington Ave,Columbus,OH,,USA,beauty,spa,"spa, wellness, skincare",Spa co-op.,https://replenishwith.us/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
"Downtown Dermatology, LLC",500 E Main St #310,Columbus,OH,,USA,health,dermatology,"dermatology, skin health",Dermatology practice.,https://columbusdowntownderm.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,true,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
"Doctors Pharmacy Downtown, LLC",270 S Grant Ave,Columbus,OH,,USA,health,pharmacy,"prescriptions, pharmacy",Pharmacy.,https://www.healthgrades.com/pharmacy/doctors-pharmacy-downtown-pdqsvu,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,true,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Fresh Look Beauty & Barber,400 N High St,Columbus,OH,,USA,beauty,barber salon,"haircuts, barber, beauty",Beauty and barber business.,https://www.facebook.com/FreshLookBB/,,,https://www.facebook.com/FreshLookBB/,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Nail Behavior,142 N 3rd St,Columbus,OH,,USA,beauty,nail salon,"nails, manicure, pedicure",Nail salon.,https://nailbehaviorcolumbus.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Shape Fitness,33 N Grant Ave,Columbus,OH,,USA,recreation,fitness,"fitness, gym, workouts",Fitness facility.,https://shapefitness24hrs.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Kiddie Academy of Downtown Columbus,37 N High St,Columbus,OH,,USA,child care,early education,"child care, preschool, early education",Child care and early education academy.,https://kiddieacademy.com/academies/downtown-columbus/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,true,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Sprout Early Education Center,415 E Main St,Columbus,OH,,USA,child care,early education,"child care, preschool, early education",Early education center.,https://sprout4kids.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,true,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Genesis Downtown,174 E Long St,Columbus,OH,,USA,culture,events/community,"events, community space",Event and community venue.,https://www.genesis-downtown.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Legacy House 614,208 E State St,Columbus,OH,,USA,culture,events/community,"events, community space",Event venue.,https://www.legacyhouse614.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
"Marcus A. Ross Attorney at Law, LPA",175 S Third St,Columbus,OH,,USA,legal,attorney,"attorney, legal services",Law firm.,https://marcusrosslaw.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,true,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
"Walton + Brown, LLP",395 E Broad St,Columbus,OH,,USA,legal,law firm,"law firm, legal services",Law firm.,https://waltonbrownlaw.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,true,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Upper Cup Coffee,79 Parsons Ave,Columbus,OH,,USA,food,coffee shop,"coffee, beverages",Coffee shop.,http://www.uppercupcoffee.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
RawYoga614,700 Bryden Rd Suite 242,Columbus,OH,,USA,recreation,yoga,"yoga, fitness, wellness",Yoga studio.,https://www.rawyoga614.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Battiste LaFleur Galleria,808 E Long St,Columbus,OH,,USA,retail,flowers,"flowers, floral design",Floral and gallery business.,https://www.battisteflowers.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
UNIGLOBE Travel Designers,480 S Third St,Columbus,OH,,USA,travel,travel agency,"travel planning, vacations",Travel agency.,https://uniglobetraveldesigners.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Royal Tresses Hair Salon,81 Parsons Ave,Columbus,OH,,USA,beauty,hair salon,"hair styling, salon",Hair salon.,https://www.facebook.com/pages/category/Hair-Salon/Royal-Tresses-Salon-416857648655834/,,,https://www.facebook.com/pages/category/Hair-Salon/Royal-Tresses-Salon-416857648655834/,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Hai Poke,647 N High St,Columbus,OH,,USA,food,restaurant,"poke, seafood, bowls",Poke restaurant.,https://www.haipoke.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Sole Classics,846 N High St,Columbus,OH,,USA,retail,sneaker boutique,"sneakers, shoes, apparel",Sneaker boutique.,https://www.soleclassics.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Cole's Plants,726 N High St,Columbus,OH,,USA,retail,plant shop,"houseplants, plants",Indoor plant shop.,https://www.instagram.com/colesplants614/?hl=en,,https://www.instagram.com/colesplants614/?hl=en,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Ransom Supply,988 N High St,Columbus,OH,,USA,retail,apparel,"streetwear, apparel, accessories",Street apparel retailer.,https://ransom.supply/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Too Good Eats,212 Kelton Ave,Columbus,OH,,USA,food,catering,"catering, prepared food",Food business.,https://www.toogoodeats.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Franklinton Market,439 W Rich St,Columbus,OH,,USA,food,market,"groceries, local food, market",Community market.,https://franklintonmkt.com/,,,,,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,Downtown Columbus,Black-owned,https://downtowncolumbus.com/blog/blackownedbusinessesdowntown/,false,Source basis: Downtown Columbus Black-owned business guide; current official website or attributable public social destination confirmed.
Art of Republic,34 W 5th Ave,Columbus,OH,,USA,culture,art studio/gallery,"art, gallery, creative space",Shared creative artspace and artist network.,https://www.facebook.com/artofrepublic/,,,https://www.facebook.com/artofrepublic/,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned + led,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Dress for Success Columbus,1204 N High St,Columbus,OH,,USA,faith/community,nonprofit,"career support, professional clothing","Nonprofit providing support, professional attire, and career development tools.",https://dfscmh.org/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-led,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Drunch Eatery + Bar,995 N 4th St,Columbus,OH,,USA,food,brunch restaurant,"brunch, gastropub, locally sourced food",Brunch-focused gastropub.,https://www.druncheatery.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Frazier Consulting,875 N High St,Columbus,OH,,USA,financial,credit counseling,"credit repair, credit counseling, business credit",Credit repair and credit counseling services.,https://www.fraziercs.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,true,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Fresche Barber Shop,1176 N High St,Columbus,OH,,USA,beauty,barber,"barber, haircuts",Barber shop.,https://square.site/book/223P2Q1GZZN7K/fresche-columbus-oh/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Gallerie by CFA,722 N High St,Columbus,OH,,USA,retail,fashion/art,"fashion, art, accessories","Curated local brands, art, and accessories.",https://columbusfashion.org/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Haus Davinci,1244 N High St,Columbus,OH,,USA,beauty,salon,"hair, beauty, self-care",Beauty and self-care salon.,http://www.hausdavincisalon.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
House of Fades,1242 N High St,Columbus,OH,,USA,beauty,barber,"barber, haircuts",Barber shop.,https://www.instagram.com/houseoffades614,,https://www.instagram.com/houseoffades614,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Jerky's Jamaican Grill,1247 N High St,Columbus,OH,,USA,food,jamaican restaurant,"jamaican food, caribbean food",Jamaican restaurant.,https://jerkyscolumbus.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Lash Nympho,1194 N High St,Columbus,OH,,USA,beauty,lash studio,"lashes, esthetics, beauty",Licensed esthetics and lash services.,https://www.lashnympho.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,true,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
LuxWear Boutique,1196 N High St,Columbus,OH,,USA,retail,clothing boutique,"clothing, accessories, women fashion",Women’s clothing and accessories boutique.,https://shopluxwear.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
PIVOT,988 N High St,Columbus,OH,,USA,retail,clothing boutique,"shoes, handbags, accessories",Inclusive and sustainable fashion boutique.,https://www.shopatpivot.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
Stonewall Columbus,1160 N High St,Columbus,OH,,USA,faith/community,community nonprofit,"LGBTQ community, nonprofit, support",Community center and nonprofit.,https://stonewallcolumbus.org/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-led,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
The Hair Care Pro,"1820 N High St, Loft 11",Columbus,OH,,USA,beauty,hair extensions,"hair extensions, salon",Hair extension-focused salon.,https://www.thehaircareproofficial.com/,,,,,https://shortnorth.org/black-owned-led-business-directory/,Short North Alliance,Black-owned,https://shortnorth.org/black-owned-led-business-directory/,false,Source basis: Short North Alliance Black-owned + led directory; current official website or attributable public social destination confirmed.
