name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
MUSC Health University Medical Center,171 Ashley Ave,Charleston,SC,29425,USA,health,hospital,emergency care primary care specialty care hospital,Academic medical center and hospital.,https://muschealth.org/locations/university-medical-center,843-792-1414,,,,https://muschealth.org/locations/university-medical-center,Official health system site,, ,true,Official MUSC location page confirms address and phone; current official website confirmed.
Roper Hospital,316 Calhoun St,Charleston,SC,29401,USA,health,hospital,emergency care inpatient care surgery hospital,Hospital providing emergency and inpatient medical care.,https://www.rsfh.com/locations/roper-hospital,843-724-2000,,,,https://www.rsfh.com/locations/roper-hospital,Official health system site,, ,true,Official Roper St. Francis location page confirms address and phone; current official website confirmed.
Charleston VA Health Care Center,109 Bee St,Charleston,SC,29401,USA,health,veterans health,medical care veterans primary care specialty care,Veterans health care facility.,https://www.charleston.va.gov/locations/Charleston.asp,843-789-7000,,,,https://www.charleston.va.gov/locations/Charleston.asp,Official VA site,, ,true,Official VA location page confirms public address and phone; current official website confirmed.
Charleston Legal Access,290 E Bay St,Charleston,SC,29401,USA,legal,legal aid,civil legal aid housing family law benefits,Nonprofit legal aid provider for qualifying residents.,https://charlestonlegalaccess.org/,843-266-2166,,,,https://charlestonlegalaccess.org/,Official nonprofit site,, ,true,Official site confirms Charleston office address and phone; current official website confirmed.
Charleston Housing Authority,20 Franklin St,Charleston,SC,29401,USA,housing,public housing,affordable housing rental assistance housing authority,Public housing authority administering affordable housing programs.,https://www.chacity.org/,843-723-4491,,,,https://www.chacity.org/,Official authority site,, ,true,Official authority site confirms public address and phone; current official website confirmed.
Basic Black Transportation,2526 Flamingo Dr,Charleston,SC,29414,USA,transportation,airport transportation,airport transfer private transportation chauffeur,Transportation service offering airport and private rides.,https://www.basicblacktransportation.com/,843-952-7122,,,,https://www.basicblacktransportation.com/,Official business site,Black-owned,https://www.charlestoncvb.com/plan-your-trip/tours-attractions~204/african-american-tours~1362/,false,"Public business listing confirms address, phone, and website; current official website confirmed. Black ownership is explicitly documented by cited Charleston tourism source."
Marquee Limo,2456 Savannah Hwy,Charleston,SC,29414,USA,transportation,tour transportation,limo charter bus Gullah tours group transportation,Black-owned bus and limousine company offering transportation and Gullah tours.,https://www.marqueelimoco.com/gullah-tours/,843-530-3257,,,,https://www.marqueelimoco.com/gullah-tours/,Official business site,Black-owned,https://www.marqueelimoco.com/gullah-tours/,false,Official page identifies company as Charleston's largest Black-owned bus company and confirms address and phone; current official website confirmed.
Charleston African American Tour,375 Meeting St,Charleston,SC,29403,USA,travel,cultural tour,Gullah Geechee tour Black history tour Charleston sightseeing,Gullah Geechee and African American history tour service.,https://charlestonafricanamericantours.com/,,,,,https://charlestonafricanamericantours.com/,Official business site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,false,Explore Black Charleston identifies the business and official site; Charleston Visitor Center address is public departure location. Current official website confirmed.
Frankly Charleston,375 Meeting St,Charleston,SC,29403,USA,travel,cultural tour,Black history tour Charleston walking tour,Black history tour company with tours departing from the Visitor Center.,https://www.franklycharleston.com/,,,,,https://www.franklycharleston.com/,Official business site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,false,Explore Black Charleston identifies business and official website; guide states tours depart from Visitor Center at 375 Meeting Street. Current official website confirmed.
Sites and Insights Tours,375 Meeting St,Charleston,SC,29403,USA,travel,cultural tour,history tours walking tours Charleston sightseeing,History and cultural tour company with public departure location.,https://sitesandinsightstours.com/,,,,,https://sitesandinsightstours.com/,Official business site,, ,false,Official site states tours are located at 375 Meeting St; current official website confirmed.
Drummond Studio Gallery,6 Hanover St,Charleston,SC,29403,USA,culture,art gallery,contemporary art gallery exhibitions African American art,"Contemporary art gallery rooted in storytelling, culture, and community.",https://drummondstudiogallery.com/,,,,,https://drummondstudiogallery.com/,Official gallery site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,false,Explore Black Charleston identifies the gallery and official website; guide describes Eastside location. Current official website confirmed; address is the gallery's public listed location.
Martha Lou's Kitchen,1068 Morrison Dr,Charleston,SC,29403,USA,food,restaurant,soul food fried chicken seafood southern food,Soul food restaurant known for traditional Charleston cooking.,https://www.marthalouskitchen.com/,,,,,https://www.marthalouskitchen.com/,Official business site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,false,Current public Charleston address and official website documented by local business sources; Explore Black Charleston ownership guide basis.
Rodney Scott's BBQ,1011 King St,Charleston,SC,29403,USA,food,barbecue,barbecue smoked meats ribs pulled pork catering,Barbecue restaurant serving smoked meats and Southern sides.,https://rodneyscottsbbq.com/,,,,,https://rodneyscottsbbq.com/,Official business site,Black-owned,https://rodneyscottsbbq.com/about/,false,Official site confirms Charleston location and current operation; ownership is self-identified/documented on official About material.
The Mansion House of Beauty,1809 Ashley River Rd,Charleston,SC,29407,USA,beauty,hair and makeup,hair styling extensions wigs makeup bridal beauty,"Styling studio providing hair and makeup services, extensions, and wigs.",https://www.themansionhouseofbeauty.com/,,,,,https://www.themansionhouseofbeauty.com/,Official business site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,false,Explore Black Charleston identifies this business and official site; current public address is listed by its official booking/contact destination. Current official website confirmed.
Cuts by Yatta,1750 Ashley River Rd,Charleston,SC,29407,USA,beauty,barber,barber haircut grooming barber instruction,Licensed master barber and barber instructor.,https://www.instagram.com/cutsbyyatta/,,,,,https://www.instagram.com/cutsbyyatta/,Official public Instagram profile,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,true,Explore Black Charleston identifies business as Black-owned and describes licensed master barber; current attributable Instagram destination confirmed. Address is public booking location.
Confidence Thru The Art of Barbering,1610 Meeting Street Rd,Charleston,SC,29405,USA,beauty,barber,barber haircut grooming inclusive barbering,Barbering service emphasizing individualized styles and inclusive service.,https://confidence-thru-the-art-of-barbering.square.site/,,,,,https://confidence-thru-the-art-of-barbering.square.site/,Official booking site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,true,Explore Black Charleston identifies the business and official booking destination; public booking address confirmed on destination.
Charleston African American Tours,375 Meeting St,Charleston,SC,29403,USA,culture,tour,Black history Gullah Geechee cultural heritage,Cultural tour focused on Charleston African American history and Gullah Geechee heritage.,https://charlestonafricanamericantours.com/,,,,,https://charlestonafricanamericantours.com/,Official business site,Black-owned,https://www.exploreblackcharleston.com/plan-your-trip/black-owned-charleston/,false,Explore Black Charleston identifies current tour operator and official website; public departure address documented by guide.
The Charleston Visitor Center,375 Meeting St,Charleston,SC,29403,USA,travel,visitor services,visitor information maps tours transportation,Official visitor information center for Charleston-area travel planning.,https://www.charlestoncvb.com/,,,,,https://www.charlestoncvb.com/,Official tourism bureau site,, ,false,Official Charleston tourism site confirms public address and current operation; current official website confirmed.
Charleston County Parks Recreation James Island County Park,871 Riverland Dr,Charleston,SC,29412,USA,recreation,park,camping trails playgrounds recreation,"County park offering outdoor recreation, camping, trails, and family activities.",https://www.ccprc.com/Facilities/Facility/Details/James-Island-County-Park-7,843-795-4386,,,,https://www.ccprc.com/Facilities/Facility/Details/James-Island-County-Park-7,Official county parks site,, ,false,Official county parks page confirms public address and phone; current official website confirmed.
Gibbes Museum of Art,135 Meeting St,Charleston,SC,29401,USA,culture,art museum,art exhibitions American art education,Art museum presenting American art with Charleston connections.,https://www.gibbesmuseum.org/,843-722-2706,,,,https://www.gibbesmuseum.org/,Official museum site,, ,false,Official museum site confirms public address and phone; current official website confirmed.
Charleston Music Hall,37 John St,Charleston,SC,29403,USA,culture,music venue,concerts live music events tickets,Live music and concert venue.,https://www.charlestonmusichall.com/,843-853-2252,,,,https://www.charlestonmusichall.com/,Official venue site,, ,false,Official venue site confirms public address and phone; current official website confirmed.
Charleston Ballet Theatre,477 King St,Charleston,SC,29403,USA,recreation,dance school,ballet dance classes performances youth programs,Dance organization offering ballet education and performances.,https://www.charlestonballet.com/,843-763-4941,,,,https://www.charlestonballet.com/,Official organization site,, ,true,Official site confirms public Charleston address and phone; current official website confirmed. Child-focused instruction marked regulated profession.
