name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Bull City Dental,"106 W Parrish St, Suite 1",Durham,NC,27701,USA,health,dental practice,general dentistry; dental care; family dentistry,Downtown dental practice.,https://bullcitydentaldowntown.com/,919-680-3531,,,,https://bullcitydentaldowntown.com/reviews/,Official business website,Black-owned,https://www.discoverdurham.com/community-culture/black-stories/black-owned-businesses/,true,Source basis: Official business website at https://bullcitydentaldowntown.com/reviews/; public address and service description documented in cited source. Current official destination confirmed: https://bullcitydentaldowntown.com/. Not Kinfolk verified.
Durham Dental Group,"202 W NC Highway 54, Suite 201",Durham,NC,27713,USA,health,dental practice,general dentistry; family dentistry; cosmetic dentistry,Dental practice serving Durham patients.,https://durhamdentalgroup.com/,919-322-3585,,,,https://durhamdentalgroup.com/,Official business website,,,true,Source basis: Official business website at https://durhamdentalgroup.com/; public address and service description documented in cited source. Current official destination confirmed: https://durhamdentalgroup.com/. Not Kinfolk verified.
Bull City Family Medicine and Pediatrics,"4020 N Roxboro St, Suite 100",Durham,NC,27704,USA,health,family medicine and pediatrics,family medicine; pediatrics; primary care,Family medicine and pediatrics clinic.,https://bullcityfamilymedicineandpediatrics.com/directions/,919-220-3333,,,,https://bullcityfamilymedicineandpediatrics.com/directions/,Official business website,,,true,Source basis: Official business website at https://bullcityfamilymedicineandpediatrics.com/directions/; public address and service description documented in cited source. Current official destination confirmed: https://bullcityfamilymedicineandpediatrics.com/directions/. Not Kinfolk verified.
Durham Early Head Start,"1201 S Briggs Ave, Suite 100",Durham,NC,27703,USA,child care,early childhood education,early head start; early learning; family services,Early Head Start program for infants and toddlers and their families.,https://dpfc.net/our-work/durham-early-head-start/,919-403-6960,,,,https://dpfc.net/our-work/durham-early-head-start/,Official organization website,,,true,Source basis: Official organization website at https://dpfc.net/our-work/durham-early-head-start/; public address and service description documented in cited source. Current official destination confirmed: https://dpfc.net/our-work/durham-early-head-start/. Not Kinfolk verified.
Randy's Five Star Academy,"1020 S Miami Blvd, Suites 117-120",Durham,NC,27703,USA,child care,preschool,preschool; early learning; pre-k,Preschool and early learning program.,https://randysfivestaracademync.com/,919-957-3976,,,,https://www.durhamprek.org/families/site-locations/randys-five-star-academy/,Durham PreK official listing,,,true,Source basis: Durham PreK official listing at https://www.durhamprek.org/families/site-locations/randys-five-star-academy/; public address and service description documented in cited source. Current official destination confirmed: https://randysfivestaracademync.com/. Not Kinfolk verified.
Lightbridge Academy Durham,1015 Yunus Rd,Durham,NC,27703,USA,child care,daycare and preschool,daycare; preschool; early childhood education,Daycare and preschool program.,https://lightbridgeacademy.com/durham-nc/,919-626-8803,,,,https://lightbridgeacademy.com/durham-nc/,Official business website,,,true,Source basis: Official business website at https://lightbridgeacademy.com/durham-nc/; public address and service description documented in cited source. Current official destination confirmed: https://lightbridgeacademy.com/durham-nc/. Not Kinfolk verified.
A1 Lock & Safe of North Carolina,"3315 Guess Rd, Suite 5",Durham,NC,27705,USA,home,locksmith,residential locksmith; commercial locksmith; automotive locksmith,"Local locksmith serving residential, commercial, and automotive needs.",https://a1locksafeofnc.net/,919-471-1111,,,,https://a1locksafeofnc.net/contact-us/,Official business website,Black-owned,https://www.discoverdurham.com/community-culture/black-stories/black-owned-businesses/,true,Source basis: Official business website at https://a1locksafeofnc.net/contact-us/; public address and service description documented in cited source. Current official destination confirmed: https://a1locksafeofnc.net/. Not Kinfolk verified.
Jordan Plumbing and Maintenance,"2200 Dominion St, Suite B",Durham,NC,27704,USA,home,plumbing,plumbing; maintenance; repairs,Family-owned and operated plumbing and maintenance company.,https://www.jordanplumbingnc.com/,919-220-6996,,,,https://www.jordanplumbingnc.com/,Official business website,Black-owned,https://www.discoverdurham.com/community-culture/black-stories/black-owned-businesses/,true,Source basis: Official business website at https://www.jordanplumbingnc.com/; public address and service description documented in cited source. Current official destination confirmed: https://www.jordanplumbingnc.com/. Not Kinfolk verified.
Ellis D. Jones & Sons Funeral Directors,419 Dowd St,Durham,NC,27701,USA,care,funeral and cremation services,funeral services; cremation; obituaries,Funeral home offering funeral and cremation services.,https://www.ellisdjones.com/,919-688-1323,,,,https://www.ellisdjones.com/about/map-and-directions,Official business website,Black-owned,https://www.discoverdurham.com/community-culture/black-stories/black-owned-businesses/,true,Source basis: Official business website at https://www.ellisdjones.com/about/map-and-directions; public address and service description documented in cited source. Current official destination confirmed: https://www.ellisdjones.com/. Not Kinfolk verified.
Real Property Impact,"3500 Westgate Dr, Suite 401",Durham,NC,27707,USA,housing,property management,residential property management; rentals; housing,Residential property management company.,https://www.realpropertyimpact.com/,,,,,https://www.realpropertyimpact.com/,Official business website,,,true,Source basis: Official business website at https://www.realpropertyimpact.com/; public address and service description documented in cited source. Current official destination confirmed: https://www.realpropertyimpact.com/. Not Kinfolk verified.
PPA Properties,"3717 University Dr, Suite C",Durham,NC,27707,USA,housing,property management,property management; rentals; residential housing,Property management and rental company.,https://www.ppapropertiesnc.com/,919-477-4499,,,,https://www.ppapropertiesnc.com/,Official business website,,,true,Source basis: Official business website at https://www.ppapropertiesnc.com/; public address and service description documented in cited source. Current official destination confirmed: https://www.ppapropertiesnc.com/. Not Kinfolk verified.
