name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Davinchi's Restaurant & Lounge,299 S Main St,Memphis,TN,38103,USA,food,restaurant and lounge,"restaurant,lounge,dining",Restaurant and lounge.,https://www.davincimemphis.com/,,,,,https://memphisblackbusinessdirectory.com/,Memphis Black Business Directory,Black-owned,https://memphisblackbusinessdirectory.com/,false,"Directory listing supplies public address, category and destination; current official destination confirmed."
Memphis Welding School,3730 Jackson Ave,Memphis,TN,38108,USA,education,trade school,"welding,trade education,job training",Welding school and trade education.,https://memphisweldingschool.com/,901-488-6260,,,,https://memphisblackbusinessdirectory.com/,Memphis Black Business Directory,Black-owned,https://memphisblackbusinessdirectory.com/,true,"Directory listing supplies public address, category and destination; current official destination confirmed."
The Juice Joint Bar,999 S Cooper St,Memphis,TN,38104,USA,food,juice bar,"juice,beverages,health drinks,takeout",Juice bar and takeout beverages.,https://www.thejuicejointbar.com/,,,,,https://memphisblackbusinessdirectory.com/,Memphis Black Business Directory,Black-owned,https://memphisblackbusinessdirectory.com/,false,"Directory listing supplies public address, category and destination; current official destination confirmed."
Naturally Nurtured Birth Services,3514 Winhoma Dr,Memphis,TN,38118,USA,health,birth services,"doula,birth support,maternal care",Birth support services.,http://www.naturallynurturedbirthservices.com,901-504-4364,,,,https://memphisblackbusinessdirectory.com/,Memphis Black Business Directory,Black-owned,https://memphisblackbusinessdirectory.com/,true,"Directory listing supplies public address, category and destination; current official destination confirmed."
GI Locksmith,"9 N 2nd St, Suite 102",Memphis,TN,38103,USA,home,locksmith,"locksmith,locks,security",Locksmith services.,https://www.gilocksmith.com/,901-496-5285,,,,https://memphisblackbusinessdirectory.com/,Memphis Black Business Directory,Black-owned,https://memphisblackbusinessdirectory.com/,true,"Directory listing supplies public address, category and destination; current official destination confirmed."
Alcenia’s,317 N Main St,Memphis,TN,38103,USA,food,soul food restaurant,"soul food,restaurant,comfort food",Soul food restaurant.,http://alcenias.com,901-523-0200,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Amani Bath Spa,306 S Main St,Memphis,TN,38103,USA,beauty,bath spa,"mineral baths,massage,skin services","Bath spa offering mineral baths, massages and skin services.",https://amanibathspa.com,901-621-6712,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Biscuits & Jams,24 N B.B. King Blvd,Memphis,TN,38103,USA,food,breakfast restaurant,"breakfast,biscuits,brunch,restaurant",Breakfast restaurant known for biscuits.,https://biscuitsandjams.com,901-695-1539,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Cxffeeblack,761 National St,Memphis,TN,38122,USA,food,coffee,"coffee,coffee education,specialty brews",Coffee brand and community coffee club.,https://cxffeeblack.com,901-713-6555,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
DeMoir Books & Things,55 S Main St,Memphis,TN,38103,USA,retail,bookstore,"books,comics,graphic novels,retail","Independent bookstore offering books, comics and graphic novels.",https://demoir-books.square.site,901-530-5024,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Dr. Bean's Coffee Roasters,387 S Main St,Memphis,TN,38103,USA,food,coffee roaster and cafe,"coffee,tea,roasting,cafe",Coffee roaster and cafe inside Stock and Belle.,https://dr-beans-coffee-and-tea.myshopify.com,901-765-5623,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Enchanted Tea Lounge,433 N Cleveland St,Memphis,TN,38104,USA,food,tea lounge,"tea,tea lounge,beverages",Tea lounge offering dozens of tea varieties.,https://enchantedtealounge.com,901-337-7723,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Energy Pasta,103 S Court Ave,Memphis,TN,38103,USA,food,restaurant,"pasta,seafood,restaurant,takeout",Restaurant serving pasta and Southern/Cajun-inspired dishes.,https://www.facebook.com/energypasta901,901-453-6568,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Feast & Graze,"109 S Highland, Suite 103",Memphis,TN,38111,USA,food,catering and charcuterie,"charcuterie,gourmet sandwiches,catering",Artisanal charcuterie boards and gourmet sandwiches.,https://www.feastandgraze.com,901-654-5926,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Hattiloo Theatre,37 S Cooper St,Memphis,TN,38104,USA,culture,theatre,"theatre,Black repertory,performances",Freestanding Black repertory theatre producing Black stories.,https://hattiloo.org,901-525-0009,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Kaye's Pints & Scoops,2089 Winchester Rd,Memphis,TN,38116,USA,food,ice cream,"ice cream,desserts,sweets",Handcrafted ice cream shop.,https://www.facebook.com/kayespintsandscoops,901-609-5451,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Kitchen Laurel,800 S Cooper St,Memphis,TN,38104,USA,food,breakfast and brunch,"breakfast,brunch,waffles,restaurant",Breakfast and brunch restaurant.,https://www.kitchenlaurel.com,901-658-0917,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Mahogany River Terrace,280 Island Dr,Memphis,TN,38103,USA,food,Southern restaurant,"Southern cuisine,restaurant,river dining",Family-owned restaurant serving Southern cuisine.,https://mahoganyriverterrace.com,901-249-7774,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Sage Memphis,94 S Main St,Memphis,TN,38103,USA,food,restaurant and lounge,"fusion soul,restaurant,lounge,live music",Fusion-soul restaurant and lounge.,https://www.sagememphis.com,901-672-7902,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Paula & Raiford's Disco,14 S 2nd St,Memphis,TN,38103,USA,nightlife,dance club,"dance club,disco,live DJs,nightlife",Retro-themed dance club and nightlife venue.,https://www.instagram.com/paularaifordsdisco/,901-521-2494,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
SugaShack,392 Beale St,Memphis,TN,38103,USA,food,restaurant and live music,"Southern cuisine,restaurant,live music",Southern cuisine restaurant and live-music venue.,https://www.facebook.com/sugashackmemphis,901-666-1961,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
The Four Way,998 Mississippi Blvd,Memphis,TN,38126,USA,food,soul food restaurant,"soul food,restaurant,history",Historic soul food restaurant serving Southern meals.,https://www.facebook.com/thefourwayrestaurant,901-507-1519,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Urevbu Contemporary,410 S Main St,Memphis,TN,38103,USA,culture,art gallery,"African diaspora art,gallery,exhibitions",Gallery showcasing artists from Africa and its Diaspora.,https://urevbucontemporary.com,901-521-0782,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
Wonky's Not So Famous Treats,315 N Main St,Memphis,TN,38103,USA,food,dessert boutique,"desserts,candy,sorbets,Bingsu SnowIce","Dessert boutique offering specialty juices, candies, sorbets and international sweets.",https://wonkytreats.net,702-969-6559,,,,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,Grace-St. Luke’s Episcopal Church,Black-owned,https://gracestlukes.org/news/posts/black-owned-businesses-and-restaurants,false,Current 2025 community resource lists public address and services; official website/social destination confirmed.
