name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
CORE Clean,320 Harbison Blvd Suite B-1336,Columbia,South Carolina,29212,United States,home,commercial cleaning,commercial cleaning; janitorial services,Commercial cleaning business listed in the chamber minority-owned business directory.,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,910-922-2010,,,,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,Greater Columbia Chamber of Commerce minority-owned business directory,Minority-owned,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,true,Greater Columbia Chamber of Commerce minority-owned business directory supplies the public address and service basis; current official/public destination confirmed.
Nilson Van & Storage Mayflower Transit,6821 N Main Street,Columbia,South Carolina,29203,United States,transportation,moving and storage,moving; storage; household relocation; transit,Moving and storage company and Mayflower Transit agent listed in the chamber directory.,http://www.nilsonvan.com,803-786-1090,,,,https://partners.columbiachamber.com/list/member/nilson-van-storage-mayflower-transit-73258,Greater Columbia Chamber of Commerce minority-owned business directory,Minority-owned,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,false,Greater Columbia Chamber of Commerce minority-owned business directory supplies the public address and service basis; current official/public destination confirmed.
Vino Sabor LLC,1310 Lady St. Ste. B,Columbia,South Carolina,29201,United States,food,wine and dining,wine; food; dining; hospitality,Wine and dining business listed in the chamber minority-owned business directory.,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,803-807-9393,,,,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,Greater Columbia Chamber of Commerce minority-owned business directory,Minority-owned,https://partners.columbiachamber.com/list/category/minority-owned-business-3324,false,Greater Columbia Chamber of Commerce minority-owned business directory supplies the public address and service basis; current official/public destination confirmed.
Food Gallery,3702 River Dr.,Columbia,South Carolina,29201,United States,food,soul food restaurant,soul food; collard greens; baked cakes; Southern cooking,"African-American soul food restaurant serving oven-baked cakes, collard greens and other authentic dishes.",https://www.experiencecolumbiasc.com/listing/food-gallery/19716/,803-771-0790,,,,https://www.experiencecolumbiasc.com/listing/food-gallery/19716/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone, hours and description; listing destination confirmed."
Uncle Willie's Grocery Store,2205 Main St.,Columbia,South Carolina,29201,United States,food,grocery store,natural food; groceries; household needs,Neighborhood grocery store focused on natural food and everyday household needs.,https://www.facebook.com/unclewilliesc/,803-708-6473,,https://www.facebook.com/unclewilliesc/,,https://www.experiencecolumbiasc.com/listing/uncle-willies-grocery-store/19714/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone and service description; public Facebook destination confirmed."
Cakes LaMo'r,5708 F North Main St.,Columbia,South Carolina,29203,United States,food,bakery,cakes; cupcakes; cake wedges; banana pudding; special-occasion cakes,"Independent bakery offering cake wedges, cupcakes, mason jar cakes, banana pudding and custom cakes.",https://www.facebook.com/cakeslamorbakery,803-569-6500,,https://www.facebook.com/cakeslamorbakery,,https://www.experiencecolumbiasc.com/listing/cakes-lamor/19625/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone and bakery services; public Facebook destination confirmed."
Railroad BBQ,2001 Hampton St.,Columbia,South Carolina,29201,United States,food,barbecue restaurant,barbecue; smoked meats; Southern food,Neighborhood barbecue restaurant serving smoked meats and Southern food.,https://www.experiencecolumbiasc.com/listing/railroad-bbq/19451/,803-708-5801,,,,https://www.experiencecolumbiasc.com/listing/railroad-bbq/19451/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone, hours and description; listing destination confirmed."
Kiki's Chicken & Waffles,1260 Bowers Parkway,Columbia,South Carolina,29209,United States,food,soul food restaurant,chicken and waffles; red velvet waffle; fried whiting; shrimp and grits,"Restaurant serving chicken and waffles, red velvet waffles, fried whiting, shrimp and grits and other entrees.",https://www.instagram.com/kikischicken/,803-834-5816,https://www.instagram.com/kikischicken/,,,https://www.experiencecolumbiasc.com/listing/kikis-chicken-%26-waffles/19342/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone, menu and Instagram destination; current public destination confirmed."
Big Bulls Bangn BBQ and Southern Comfort Food,2614 Hard Scrabble Road,Columbia,South Carolina,29223,United States,food,barbecue restaurant and catering,barbecue; Southern comfort food; catering; takeout,Full-service and takeout barbecue and Southern comfort food restaurant offering catering.,https://bigbullsbangnbbq.com/,803-479-4475,,,,https://www.experiencecolumbiasc.com/listing/big-bulls-bangn-bbq-and-southern-comfort-food/18888/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone, services and official website; current destination confirmed."
Sunrise Artisan Bath & Body,710 Saluda Avenue,Columbia,South Carolina,29205,United States,beauty,bath and body products,handmade soaps; bath bombs; body butters; vegan body products,"Handmade natural bath and body products including soaps, bath bombs and body butters.",https://www.experiencecolumbiasc.com/listing/sunrise-artisan-bath-%26-body/19126/,803-939-2245,,,,https://www.experiencecolumbiasc.com/listing/sunrise-artisan-bath-%26-body/19126/,Experience Columbia SC Black-Owned Businesses guide and current listing pages,Black-owned,https://www.experiencecolumbiasc.com/blog/post/black-owned-businesses-in-columbia-sc/,false,"Experience Columbia SC current listing provides address, phone and product description; listing destination confirmed."
