name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Las Palmas Mexican Restaurant,1906 Broadway,Nashville,TN,37203,USA,food,Mexican restaurant,Mexican food tacos fajitas margaritas,Family-owned Mexican restaurant serving classic Mexican dishes.,https://www.laspalmasnashville.com/las-palmas-downtown-hayes-street/,615-322-9588,,,,https://www.laspalmasnashville.com/las-palmas-downtown-hayes-street/,https://www.laspalmasnashville.com/las-palmas-downtown-hayes-street/,Latino/Hispanic,https://www.laspalmasnashville.com/las-palmas-downtown-hayes-street/,false,Source basis: https://www.laspalmasnashville.com/las-palmas-downtown-hayes-street/. Current official destination confirmed: yes.
Soy Cubano,1101 McKennie Avenue Suite 2,Nashville,TN,37206,USA,food,Cuban restaurant,Cuban food sandwiches empanadas Caribbean dining,Cuban restaurant serving Caribbean dishes and sandwiches.,https://www.soycubanorestaurant.com/,,,,,https://www.soycubanorestaurant.com/,https://www.soycubanorestaurant.com/,Latino/Hispanic,https://www.soycubanorestaurant.com/,false,Source basis: https://www.soycubanorestaurant.com/. Current official destination confirmed: yes.
Black Rabbit,500 11th Avenue North,Nashville,TN,37203,USA,food,Restaurant and nightlife,dinner cocktails downtown restaurant nightlife,Modern restaurant and cocktail destination in Printer’s Alley.,https://www.blackrabbitnashville.com/,,,,,https://www.blackrabbitnashville.com/,https://www.blackrabbitnashville.com/,,,false,Source basis: https://www.blackrabbitnashville.com/. Current official destination confirmed: yes.
Bourbon Steak Nashville,201 8th Avenue South,Nashville,TN,37203,USA,food,Steakhouse,steak seafood cocktails fine dining,Steakhouse and fine-dining restaurant at JW Marriott Nashville.,https://www.marriott.com/en-us/hotels/bnatx-jw-marriott-nashville/ dining/,,,,,https://www.marriott.com/en-us/hotels/bnatx-jw-marriott-nashville/,https://www.marriott.com/en-us/hotels/bnatx-jw-marriott-nashville/,,,false,Source basis: https://www.marriott.com/en-us/hotels/bnatx-jw-marriott-nashville/. Current official destination confirmed: yes.
Black Heart Barber Co.,9 South 9th Street Suite 1,Nashville,TN,37206,USA,beauty,Barber shop,haircuts fades beard grooming barber,Barber shop offering precision cuts and grooming.,https://www.blackheartnashville.com/,615-939-5157,,,,https://www.blackheartnashville.com/,https://www.blackheartnashville.com/,,,false,Source basis: https://www.blackheartnashville.com/. Current official destination confirmed: yes.
The Standard of Style,1609 Jefferson Street,Nashville,TN,37208,USA,beauty,Natural hair salon,natural hair braids locs hair care,Salon focused on natural hair care and styling.,https://www.facebook.com/thestandardofstyle/,,,,,https://www.facebook.com/thestandardofstyle/,https://www.facebook.com/thestandardofstyle/,Black/African American,https://www.facebook.com/thestandardofstyle/,false,Source basis: https://www.facebook.com/thestandardofstyle/. Current official destination confirmed: yes.
Nashville Black Market,2020 Jefferson Street,Nashville,TN,37208,USA,retail,Black-owned marketplace,Black-owned vendors local products gifts apparel,Marketplace platform supporting Black-owned vendors and local products.,https://www.thenashvilleblackmarket.com/,,,,,https://www.thenashvilleblackmarket.com/,https://www.thenashvilleblackmarket.com/,Black/African American,https://www.thenashvilleblackmarket.com/,false,Source basis: https://www.thenashvilleblackmarket.com/. Current official destination confirmed: yes.
The Frist Art Museum,919 Broadway,Nashville,TN,37203,USA,culture,Art museum,art exhibitions family programs accessibility culture,Art museum with exhibitions and educational programs.,https://fristartmuseum.org/,,,,,https://fristartmuseum.org/,https://fristartmuseum.org/,,,false,Source basis: https://fristartmuseum.org/. Current official destination confirmed: yes.
National Museum of African American Music,510 Broadway,Nashville,TN,37203,USA,culture,Music museum,African American music exhibits education events,Museum dedicated to preserving and celebrating African American music.,https://www.nmaam.org/,,,,,https://www.nmaam.org/,https://www.nmaam.org/,Black/African American,https://www.nmaam.org/,false,Source basis: https://www.nmaam.org/. Current official destination confirmed: yes.
Tennessee State Museum,1000 Rosa L Parks Boulevard,Nashville,TN,37208,USA,culture,History museum,Tennessee history exhibits family education,State history museum with permanent and temporary exhibitions.,https://tnmuseum.org/,,,,,https://tnmuseum.org/,https://tnmuseum.org/,,,false,Source basis: https://tnmuseum.org/. Current official destination confirmed: yes.
Nashville Public Library – Main Library,615 Church Street,Nashville,TN,37219,USA,faith/community,Public library,books literacy computers events children programs,"Public library with books, technology, literacy, and community programs.",https://www.library.nashville.org/locations/main-library,,,,,https://www.library.nashville.org/locations/main-library,https://www.library.nashville.org/locations/main-library,,,false,Source basis: https://www.library.nashville.org/locations/main-library. Current official destination confirmed: yes.
Hispanic Family Foundation,3955 Nolensville Pike Suite 107,Nashville,TN,37211,USA,faith/community,Immigrant family services,Hispanic immigrant family resources education advocacy social services,Nonprofit providing programs and services for Hispanic and immigrant families in Nashville.,https://hffus.org/,615-562-2222,,,,https://hffus.org/contact-us/,https://hffus.org/contact-us/,Latino/Hispanic,https://hffus.org/about/,false,Source basis: https://hffus.org/contact-us/. Current official destination confirmed: yes.
Tennessee Latin American Chamber of Commerce,530 Church Street Suite 400,Nashville,TN,37219,USA,faith/community,Business chamber,Latino business networking entrepreneurship education,"Nonprofit chamber advancing education, healthcare, and business development in Latino communities.",https://www.tlacc.org/,,,,,https://www.tlacc.org/,https://www.tlacc.org/,Latino/Hispanic,https://www.tlacc.org/,false,Source basis: https://www.tlacc.org/. Current official destination confirmed: yes.
Nashville Hispanic Bar Association Foundation,"Nashville, TN",Nashville,TN,37203,USA,legal,Housing and immigration legal services,Spanish housing justice tenant legal aid immigration referrals,Nonprofit advancing housing justice through legal services for Davidson County renters.,https://www.nashvillehispanicbar.org/,,,,,https://www.nashvillehispanicbar.org/about,https://www.nashvillehispanicbar.org/about,Latino/Hispanic,https://www.nashvillehispanicbar.org/about,true,Source basis: https://www.nashvillehispanicbar.org/about. Current official destination confirmed: yes.
Meharry Medical College,1005 Dr DB Todd Jr Boulevard,Nashville,TN,37208,USA,health,Medical school and clinics,medical care community health education primary care,Historically Black medical college and health sciences institution.,https://home.mmc.edu/,,,,,https://home.mmc.edu/,https://home.mmc.edu/,Black/African American,https://home.mmc.edu/,true,Source basis: https://home.mmc.edu/. Current official destination confirmed: yes.
Meharry Medical Group,1005 Dr DB Todd Jr Boulevard,Nashville,TN,37208,USA,health,Primary care and specialty care,primary care specialty care appointments Nashville,Academic medical group affiliated with Meharry Medical College.,https://www.meharrymedicalgroup.com/,,,,,https://www.meharrymedicalgroup.com/,https://www.meharrymedicalgroup.com/,Black/African American,https://www.meharrymedicalgroup.com/,true,Source basis: https://www.meharrymedicalgroup.com/. Current official destination confirmed: yes.
Matthew Walker Comprehensive Health Center,1035 14th Avenue North,Nashville,TN,37208,USA,health,Community health center,primary care dental behavioral health pharmacy sliding fee,"Federally qualified community health center providing primary, dental, behavioral health, and pharmacy services.",https://mwchc.org/,615-327-9400,,,,https://mwchc.org/,https://mwchc.org/,Black/African American,https://mwchc.org/,true,Source basis: https://mwchc.org/. Current official destination confirmed: yes.
Vanderbilt Dental Clinic,1500 21st Avenue South,Nashville,TN,37212,USA,health,Dental clinic,dentist dental clinic oral health appointments,Dental clinic providing oral health services through Vanderbilt University Medical Center.,https://www.vumc.org/dental/,,,,,https://www.vumc.org/dental/,https://www.vumc.org/dental/,,,true,Source basis: https://www.vumc.org/dental/. Current official destination confirmed: yes.
Abe’s Garden Community,115 Executive Park Drive,Nashville,TN,37211,USA,elder care,Memory care community,memory care dementia senior living elder care,Memory care community serving older adults living with dementia.,https://abesgarden.org/,,,,,https://abesgarden.org/,https://abesgarden.org/,,,true,Source basis: https://abesgarden.org/. Current official destination confirmed: yes.
Nashville CARES,633 Thompson Lane,Nashville,TN,37204,USA,health,HIV services,HIV testing prevention medical case management support,"Community organization providing HIV prevention, testing, and support services.",https://nashvillecares.org/,615-259-4866,,,,https://nashvillecares.org/,https://nashvillecares.org/,Black/African American,https://nashvillecares.org/,true,Source basis: https://nashvillecares.org/. Current official destination confirmed: yes.
Urban Housing Solutions,822 Woodland Street,Nashville,TN,37206,USA,housing,Affordable housing nonprofit,affordable housing supportive housing rental assistance,Nonprofit developing and operating affordable and supportive housing.,https://urbanhousingsolutions.org/,615-254-4663,,,,https://urbanhousingsolutions.org/,https://urbanhousingsolutions.org/,,,true,Source basis: https://urbanhousingsolutions.org/. Current official destination confirmed: yes.
Tennessee Justice Center,211 7th Avenue North Suite 100,Nashville,TN,37219,USA,legal,Public interest law,Medicaid healthcare legal advocacy TennCare,Public interest law center focused on healthcare access and TennCare advocacy.,https://www.tnjustice.org/,615-255-0331,,,,https://www.tnjustice.org/,https://www.tnjustice.org/,,,true,Source basis: https://www.tnjustice.org/. Current official destination confirmed: yes.
Legal Aid Society of Middle Tennessee and the Cumberlands,1321 Murfreesboro Pike Suite 400,Nashville,TN,37217,USA,legal,Civil legal aid,tenant rights family law domestic violence benefits legal aid,Nonprofit civil legal aid provider serving Middle Tennessee.,https://las.org/,615-244-6610,,,,https://las.org/,https://las.org/,,,true,Source basis: https://las.org/. Current official destination confirmed: yes.
Nashville Food Project,5900 Charlotte Pike Suite 300,Nashville,TN,37209,USA,food,Food access nonprofit,food security community meals gardens cooking education,"Nonprofit working to create a healthy, just, and sustainable food system.",https://www.thenashvillefoodproject.org/,,,,,https://www.thenashvillefoodproject.org/,https://www.thenashvillefoodproject.org/,,,false,Source basis: https://www.thenashvillefoodproject.org/. Current official destination confirmed: yes.
Conexión Américas,2195 Nolensville Pike,Nashville,TN,37211,USA,faith/community,Latino community services,Latino immigrant education workforce family services,"Nonprofit strengthening Latino families through education, advocacy, and support.",https://conexionsamericas.org/,,,,,https://conexionsamericas.org/,https://conexionsamericas.org/,Latino/Hispanic,https://conexionsamericas.org/,false,Source basis: https://conexionsamericas.org/. Current official destination confirmed: yes.
Nashville International Center for Empowerment,417 Welshwood Drive Suite 100,Nashville,TN,37211,USA,faith/community,Refugee services,refugee resettlement employment education interpretation,"Nonprofit providing resettlement, employment, education, and support to refugees and immigrants.",https://www.empowernashville.org/,,,,,https://www.empowernashville.org/,https://www.empowernashville.org/,African/Caribbean/diaspora,https://www.empowernashville.org/,false,Source basis: https://www.empowernashville.org/. Current official destination confirmed: yes.
Adventure Science Center,800 Fort Negley Boulevard,Nashville,TN,37203,USA,recreation,Science museum,children science exhibits camps education family activities,"Interactive science museum with exhibits, camps, and family programs.",https://www.adventuresci.org/,,,,,https://www.adventuresci.org/,https://www.adventuresci.org/,,,false,Source basis: https://www.adventuresci.org/. Current official destination confirmed: yes.
Nashville Zoo,3777 Nolensville Pike,Nashville,TN,37211,USA,recreation,Zoo,animals family recreation camps conservation,"Zoo with animal exhibits, family programs, and conservation education.",https://www.nashvillezoo.org/,,,,,https://www.nashvillezoo.org/,https://www.nashvillezoo.org/,,,false,Source basis: https://www.nashvillezoo.org/. Current official destination confirmed: yes.
Nashville Symphony,1 Symphony Place,Nashville,TN,37201,USA,culture,Performing arts,orchestra concerts classical music education events,Professional orchestra presenting concerts and music education.,https://www.nashvillesymphony.org/,,,,,https://www.nashvillesymphony.org/,https://www.nashvillesymphony.org/,,,false,Source basis: https://www.nashvillesymphony.org/. Current official destination confirmed: yes.
Nashville Shores Lakeside Resort,4001 Bell Road,Nashville,TN,37076,USA,recreation,Water park and recreation,water park family recreation cabins events,Lakeside water park and recreation destination serving families.,https://www.nashvilleshores.com/,,,,,https://www.nashvilleshores.com/,https://www.nashvilleshores.com/,,,false,Source basis: https://www.nashvilleshores.com/. Current official destination confirmed: yes.
Nashville International Airport,One Terminal Drive,Nashville,TN,37214,USA,travel,Airport,flights travel accessibility parking ground transportation,Commercial airport serving Nashville and Middle Tennessee.,https://flynashville.com/,615-275-1675,,,,https://flynashville.com/,https://flynashville.com/,,,false,Source basis: https://flynashville.com/. Current official destination confirmed: yes.
Nashville MTA,430 Myatt Drive,Nashville,TN,37115,USA,transportation,Public transit,bus routes paratransit fares mobility Nashville,Public bus and paratransit service for Nashville and Davidson County.,https://www.wegotransit.com/,615-862-5950,,,,https://www.wegotransit.com/,https://www.wegotransit.com/,,,false,Source basis: https://www.wegotransit.com/. Current official destination confirmed: yes.
Nashville Adult Literacy Council,410 Gallatin Avenue Suite 201,Nashville,TN,37206,USA,education,Adult education,adult literacy GED ESL tutoring workforce education,"Nonprofit providing adult literacy, ESL, and education support.",https://www.nalc.org/,,,,,https://www.nalc.org/,https://www.nalc.org/,,,false,Source basis: https://www.nalc.org/. Current official destination confirmed: yes.
Harpeth Hall School,3801 Hobbs Road,Nashville,TN,37215,USA,education,K-12 school,girls school college prep education Nashville,Independent college-preparatory school for girls.,https://www.harpethhall.org/,,,,,https://www.harpethhall.org/,https://www.harpethhall.org/,,,true,Source basis: https://www.harpethhall.org/. Current official destination confirmed: yes.
Casa Azafrán,2195 Nolensville Pike,Nashville,TN,37211,USA,culture,Community arts center,Latino arts culture events community space,"Community center housing Latino-serving nonprofits, arts, and cultural programming.",https://www.casaazafran.org/,,,,,https://www.casaazafran.org/,https://www.casaazafran.org/,Latino/Hispanic,https://www.casaazafran.org/,false,Source basis: https://www.casaazafran.org/. Current official destination confirmed: yes.
