name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Le Pouf Art,309 W. St. Julian Street Upper Level Studio FSU-6,Savannah,GA,31401,USA,culture,art gallery,art gallery,Portrait painting studio.,https://lepouf-art.com/,917-257-2721,,,,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,Savannah City Market,Black-owned,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,false,Source basis: official business site; current official/public destination confirmed: yes.
Osibisa Fine Arts,309 W. St. Julian Street Upper Level Studio FSU-8,Savannah,GA,31401,USA,culture,art gallery,art gallery,Fine art studio featuring watercolor scenes from Ghana.,https://www.williamkfineart.net,912-201-9009,,,,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,Savannah City Market,Black-owned,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,false,Source basis: official business site; current official/public destination confirmed: yes.
Sabree’s Gallery,309 W. St. Julian Street Studio FSU-4,Savannah,GA,31401,USA,culture,Gullah art gallery,Gullah art gallery,Gallery for Gullah culture artwork and gifts.,http://www.sabreesgallery.com/,912-495-5480,,,,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,Savannah City Market,Black-owned,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,false,Source basis: official business site; current official/public destination confirmed: yes.
Silver Silk and Beads,314 W. St Julian Street,Savannah,GA,31401,USA,retail,jewelry store,jewelry store,Handmade jewelry and accessories shop.,https://www.silversilkandbeads.com,912-236-2890,,,,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,Savannah City Market,Black-owned,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,false,Source basis: official business site; current official/public destination confirmed: yes.
Sonja Robinson Art Gallery & Studio,309 W. St. Julian Street Studio FSU-11,Savannah,GA,31401,USA,culture,art studio,art studio,Art gallery and studio.,https://sonjarobinsonart.com/,314-368-8869,,,,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,Savannah City Market,Black-owned,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,false,Source basis: official business site; current official/public destination confirmed: yes.
Diane's Knitting Studio,308 W. St. Julian Street Upper Level Studio FNU-108,Savannah,GA,31401,USA,retail,craft studio,craft studio,"Knitting supplies, classes, and boutique.",https://knittinitup.com,912-441-9020,,,,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,Savannah City Market,Black-owned,https://savannahcitymarket.com/black-owned-businesses-in-savannah-city-market/,false,Source basis: official business site; current official/public destination confirmed: yes.
Beach Institute African-American Cultural Center,502 E Harris St,Savannah,GA,31401,USA,culture,museum and cultural center,"African-American history, art, exhibits","Museum and cultural center for African-American arts, history and preservation.",https://www.beachinstitute.org/,912-335-8868,,,,https://www.beachinstitute.org/black-owned-businesses,King-Tisdell Cottage Foundation,Black-led organization,https://www.beachinstitute.org/black-owned-businesses,false,Source basis: official business site; current official/public destination confirmed: yes.
First African Baptist Church,23 Montgomery St,Savannah,GA,31401,USA,faith/community,church,"worship, African-American history",Historic African-American church listed by the King-Tisdell Cottage Foundation.,https://www.firstafricanbc.com/,912-233-0636,,,,https://www.beachinstitute.org/black-owned-businesses,King-Tisdell Cottage Foundation,,https://www.beachinstitute.org/black-owned-businesses,true,Source basis: official business site; current official/public destination confirmed: yes.
Ralph Mark Gilbert Civil Rights Museum,460 Martin Luther King Jr Blvd,Savannah,GA,31401,USA,culture,civil rights museum,"civil rights history, exhibits",Civil rights museum listed by the King-Tisdell Cottage Foundation.,https://www.beachinstitute.org/,912-777-6099,,,,https://www.beachinstitute.org/black-owned-businesses,King-Tisdell Cottage Foundation,Black-led organization,https://www.beachinstitute.org/black-owned-businesses,false,Source basis: official business site; current official/public destination confirmed: yes.
Pin Point Heritage Museum,9924 Pin Point Ave,Savannah,GA,31406,USA,culture,heritage museum,"Gullah Geechee culture, exhibits",Museum documenting Pin Point Gullah Geechee culture and history.,https://www.chathamcountyga.gov/government/departments-a-e/cultural-affairs/pin-point-heritage-museum,,,,,https://visitsavannah.com/list/shop-black-savannah,Visit Savannah,,https://visitsavannah.com/list/shop-black-savannah,false,Source basis: official business site; current official/public destination confirmed: yes.
Foundation Early Learning Center,5682 Ogeechee Road,Savannah,GA,31419,USA,child care,preschool and daycare,"child care, preschool, early learning",Daycare and preschool center.,https://foundationsearlylearningcenter.com/find-a-school/savannah-ga/,912-680-0230,,,,https://foundationsearlylearningcenter.com/find-a-school/savannah-ga/,Explore Georgia,,https://foundationsearlylearningcenter.com/find-a-school/savannah-ga/,true,Source basis: official business site; current official/public destination confirmed: yes.
Bright Horizons Savannah,1300 East 66th Street,Savannah,GA,31404,USA,child care,daycare and preschool,"child care, preschool, early education",Daycare and preschool center; NAEYC-accredited per official page.,https://www.brighthorizons.com/daycare-centers/ga/savannah/1300-east-66th-street-31404,912-310-2341,,,,https://www.brighthorizons.com/daycare-centers/ga/savannah/1300-east-66th-street-31404,Explore Georgia,,https://www.brighthorizons.com/daycare-centers/ga/savannah/1300-east-66th-street-31404,true,Source basis: official business site; current official/public destination confirmed: yes.
The Children's House,600 East 71 Street,Savannah,GA,31405,USA,child care,child care,"child care, early learning",Children’s House childcare program at Candler Hospital campus.,https://www.sjchs.org/the-children-s-house,,,,,https://www.sjchs.org/the-children-s-house,Explore Georgia,,https://www.sjchs.org/the-children-s-house,true,Source basis: official business site; current official/public destination confirmed: yes.
Abercorn Dental,1310 Abercorn Street,Savannah,GA,31401,USA,health,dental,"general dentistry, cosmetic dentistry",Dental office.,https://abercorndental.com/,912-234-0789,,,,https://abercorndental.com/,Explore Georgia,,https://abercorndental.com/,true,Source basis: official business site; current official/public destination confirmed: yes.
Chatham Dental Clinic,723 East 65th Street,Savannah,GA,31405,USA,health,dental,"dental care, family dentistry",Dental clinic.,https://chathamdentalclinic.com/,912-355-0555,,,,https://chathamdentalclinic.com/,Explore Georgia,,https://chathamdentalclinic.com/,true,Source basis: official business site; current official/public destination confirmed: yes.
Visiting Angels Savannah,6409 Abercorn St,Savannah,GA,31405,USA,elder care,in-home senior care,"senior home care, caregiving",In-home senior care provider serving Savannah.,https://www.visitingangels.com/savannah/home,,,,,https://www.visitingangels.com/savannah/home,Explore Georgia,,https://www.visitingangels.com/savannah/home,true,Source basis: official business site; current official/public destination confirmed: yes.
Senior Helpers Savannah,4395 Ogeechee Rd Suite 203,Savannah,GA,31405,USA,elder care,in-home senior care,"senior care, caregiving, dementia care",In-home senior care provider.,https://www.seniorhelpers.com/ga/savannah/,,,,,https://www.seniorhelpers.com/ga/savannah/,Explore Georgia,,https://www.seniorhelpers.com/ga/savannah/,true,Source basis: official business site; current official/public destination confirmed: yes.
