name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Winton Place Youth Center,4609 N. Edgewood Avenue,Cincinnati,OH,45232,USA,other,professional services,Non-profit Other,Non-profit Other,http://www.wpyouthcenter.org,513-681-8004,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Multimedia in Healthcare, Ltd.",1797 Sycamore Street,Cincinnati,OH,45202,USA,health,health/mental health,We provide cultural responsiveness training and disparities resolution coaching.,We provide cultural responsiveness training and disparities resolution coaching.,http://Www.go2mih.com,855-645-6456,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Poppy’s Therapeutic Corner, LLC",891 W. North Bend Rd,Cincinnati,OH,45224,USA,health,health/mental health,Mental Health Counseling for Adolescences and Adults.,Mental Health Counseling for Adolescences and Adults.,http://www.poppystherapeuticcorner.com,513-570-4068,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Inclusive Solutions for Families,  LLP","9674 Colerain ave #246 Cin oh, 45251",Cincinnati,OH,45251,USA,other,professional services,We provide home and community based services to people with disabilties,We provide home and community based services to people with disabilties,http://Inclusivesolutions.org,513-931-0093,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Originalitees,656 E McMillian St,Cincinnati,OH,45206,USA,retail,retail,Retail,Retail,http://www.originalitees.com,513-655-6365,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Wright On My People LLC,1117 Clearbrook Drive,Cincinnati,OH,45229,USA,other,professional services,"Life coaching for self-improvement: group presentations, podcasts, books","Life coaching for self-improvement: group presentations, podcasts, books",https://www.facebook.com/WOMPLC/,513-550-9804,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Continuous Growth-CG Educational Services LLC.,800 Compton Rd Suite #16,Cincinnati,OH,45231,USA,child care,daycare/early childhood,Education Consultant and resources,Education Consultant and resources,http://www.Christinesbighairadventures.com,513-259-7461,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
The Center for Closing the Health Gap,"3120 Burnet Avenue, Suite 201",Cincinnati,OH,45229,USA,health,health/mental health,Advocacy Organizations,Advocacy Organizations,http://closingthehealthgap.org,513-585-9879,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Brewing Arts,1821 elm st,Cincinnati,OH,45212,USA,other,professional services,Sewing and creative,Sewing and creative,http://Thebrewingarts.com,513-436-0095,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
More Than A Pussy,"7505 Reading Road, Suite 104",Cincinnati,OH,45237,USA,retail,retail,Retail brand boldly rejecting the object,Retail brand boldly rejecting the object,http://Bemorethanapussy.com,513-461-2125,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Virgo By Lybra,1121 Broadway Street,Cincinnati,OH,45202,USA,retail,retail,Body Positive Fitness Apparel,Body Positive Fitness Apparel,http://www.virgobylybra.com,614-419-9751,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Moore Air,"175 Tri County Parkway, Suite 50",Cincinnati,OH,45246,USA,other,professional services,Heating and Cooling Service Provider,Heating and Cooling Service Provider,http://Www.mooreairco.com,513-772-3444,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Bey & Associates, LLC",312 Elm Street,Cincinnati,OH,45202,USA,legal,law,Law Firm,Law Firm,http://www.beyandassociates.com,513-276-4611,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Serving Older Adults Through Changing Times,3635 Reading Road Hub#2,Cincinnati,OH,45229,USA,other,professional services,Aging Consulting Advocacy Service,Aging Consulting Advocacy Service,http://www.Blackage.org,513-861-2790,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Garden of Wellness,"1172 W. Galbraith Road, STE 208",Cincinnati,OH,45231,USA,health,health/mental health,Holistic and Clinical Massage Therapy,Holistic and Clinical Massage Therapy,http://www.garden-wellness.com,513-823-9355,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Veterans Employment Staffing Team, LLC.","201 East 5th Street, Suite 1900",Cincinnati,OH,45202,USA,other,professional services,"Staffing services for military transitioning personnel, Veterans and qualified family members.","Staffing services for military transitioning personnel, Veterans and qualified family members.",http://www.employavetcincinnati.com,513-766-9454,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
PASA Trauma & Crisis Associates,10979 Reed Hartman Hwy. Suite 331 D,Cincinnati,OH,45242,USA,other,professional services,Advocacy Organizations,Advocacy Organizations,http://Facebook.com/pasahelp,513-817-0940,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
First Generation Leaders of America,"8075 Reading Rd Cincinnati,Ohio 45237 Suite#206",Cincinnati,OH,45237,USA,other,professional services,Mentoring,Mentoring,http://firstgenleaders.org,513-479-0457,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Bootcamp Cincinnati Personal Training and Fitness,1579 Goodman Avenue,Cincinnati,OH,45224,USA,other,professional services,"Bootcamp Cincinnati is an affordable, effective and fun fitness camp!","Bootcamp Cincinnati is an affordable, effective and fun fitness camp!",http://www.bootcampcincinnati.com,513-400-6330,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Apro Accounting & Tax Services LLC,260 Northland Blvd. Suite 208,Cincinnati,OH,45246,USA,financial,financial services,"Accounting, Bookkeeping, Taxes, and credit","Accounting, Bookkeeping, Taxes, and credit",http://www.aproaccounting.com,513-448-1280,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
The Voice of Your Customer,2303 Gilbert Avenue,Cincinnati,OH,45206,USA,other,professional services,"Advertising, Marketing and PR","Advertising, Marketing and PR",http://www.thevoiceofyourcustomer.com,513-281-3228,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
NayNays,1715 DeSales Lane,Cincinnati,OH,45206,USA,other,professional services,Grocery and Specialty Stores,Grocery and Specialty Stores,http://NayNays,513-720-5843,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"RoSho Awards & Graphics, LLc",2206 Langdon Farm Road,Cincinnati,OH,45237,USA,other,professional services,"LaserEngraving, Promotional Items, Screen Printing, Embroidery, Signae","LaserEngraving, Promotional Items, Screen Printing, Embroidery, Signae",http://Roshoawards,513-731-8111,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
MORTAR Cincinnati,1329 Vine Street,Cincinnati,OH,45202,USA,other,professional services,Business Services,Business Services,http://www.wearemortar.com,513-888-4769,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Virtually Yours Administrative Services LLC,264 Parkway Avenue,Cincinnati,OH,45216,USA,financial,financial services,"Administrative Services, Bookkeeping, Tax Preparation","Administrative Services, Bookkeeping, Tax Preparation",https://www.facebook.com/Virtually-Yours-Administrative-Services-LLC-521259251267942/,513-384-2793,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Sickle Cell Alliance Foundation,6225 Colerain Ave. Suite B,Cincinnati,OH,45239,USA,other,professional services,Non-profit,Non-profit,http://www.scafcincy.com,513-813-7223,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Simon Accounting Services,10979 Reed Hartman Hwy,Cincinnati,OH,45242,USA,financial,financial services,Accounting and Tax Preparation,Accounting and Tax Preparation,http://www.SimonAccountingServices.com,513-909-9733,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Deatria T Walker State Farm Insurance Agency,3252 North Bend Rd,Cincinnati,OH,45239,USA,financial,financial services,Insurance and Financial Services,Insurance and Financial Services,http://Www.dwalkerinsurance.com,513-661-0400,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Ronald Bryant CLCS Energy Insurance Agency,7661 Beechmont Ave,Cincinnati,OH,45255,USA,financial,financial services,Business Insurance,Business Insurance,http://www.energyinsuranceagency.com,513-947-8500,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"A Ruth Creations, LLC",1860 Wynnewood Lane,Cincinnati,OH,45237,USA,other,professional services,Art services & products by nationally acclaimed visual artist/poet Annie Ruth,Art services & products by nationally acclaimed visual artist/poet Annie Ruth,http://WWW.ANNIERUTH.COM,513-821-9027,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Magnificent Morsels LLC,1719 elm st.   Cin,Cincinnati,OH,45202,USA,other,professional services,Caterer,Caterer,http://Magnificentmorselscaters.com,513-652-5531,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Soleil Kitchen, LLC.",1719 Elm St. -,Cincinnati,OH,45202,USA,food,food service,"Corporate & private catering, meal prep, pop-up events, private & traveling chef","Corporate & private catering, meal prep, pop-up events, private & traveling chef",http://www.SoleilKitchen.com,513-545-1687,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Counsel to the Entrepreneur, LLC",6322 ELWYNNE DRIVE,Cincinnati,OH,45236,USA,health,health/mental health,"Unique Business Consulting Services to guide and align the Body, Mind and Spirit","Unique Business Consulting Services to guide and align the Body, Mind and Spirit",http://www.NicoleLee.me,513-903-2964,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Details2Decor,11427 Reed Hartman Hwy,Cincinnati,OH,45241,USA,other,professional services,Business Services Other,Business Services Other,http://www.details2decor.com,513-554-4968,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
T1Diabetes Journey Inc,4439 Reading Rd STE 204D,Cincinnati,OH,45229,USA,other,professional services,Non-profit Other,Non-profit Other,http://www.t1diabetesjourney.org,513-284-8651,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Davis Cookie Collection,1719 Elm St. Cinti,Cincinnati,OH,45202,USA,other,professional services,Gourmet Cookies and Desserts,Gourmet Cookies and Desserts,http://www.daviscookiecollection.com,513-313-3663,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Jarmon Home Solutions,7085 Lakota Ridge Dr,Cincinnati,OH,45011,USA,other,professional services,Residential Electrician,Residential Electrician,http://Jarmonhomesolutionsllc.com,513-278-3001,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Favor Your Child Educational Services,4598 Randall Drive,Cincinnati,OH,45225,USA,child care,daycare/early childhood,Education Support for Kids with Special Learning Needs,Education Support for Kids with Special Learning Needs,https://sites.google.com/view/favoryourchild,513-399-9069,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
"Premier Mail & Fulfillment, LLC",9933 Alliance Road,Cincinnati,OH,45242,USA,other,professional services,"Full service bulk mailing, printing and product fulfillment company","Full service bulk mailing, printing and product fulfillment company",http://www.premiermailing.com,513-948-1333,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Kristen Jackson State Farm Insurance Agency,800 Compton Rd Ste 8.,Cincinnati,OH,45231,USA,financial,financial services,Insurance and Financial Services,Insurance and Financial Services,http://www.agentjackson.net,513-681-6400,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Polished and Pretty Nail Bar,6050 Montgomery Rd (Loft #4),Cincinnati,OH,45213,USA,beauty,salon/beauty,NAIL SALON,NAIL SALON,http://polishedandprettynailbar.booksy.com,513-480-3511,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Lane Women’s Health,"891 W. North Bend Rd, Cincinnati, OH. 45224",Cincinnati,OH,45224,USA,health,health/mental health,"Lane Women’s Health is a black-owned, woman-owned OB/GYN medical practice.","Lane Women’s Health is a black-owned, woman-owned OB/GYN medical practice.",http://www.laneobgyn.com,513-242-0100,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
Nature Is My Office Pest Control,9674 Colerain Ave Ste 238,Cincinnati,OH,45251,USA,recreation,events,Business Services Other (Pest prevention in Cincinnati & surrounding),Business Services Other (Pest prevention in Cincinnati & surrounding),http://www.natureismyoffice.com,513-888-8808,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
BeautifulCare,2643 Westbrook drive,Cincinnati,OH,45211,USA,other,professional services,"Natural care products; Natural deodorant, yoni steams, healing crystals","Natural care products; Natural deodorant, yoni steams, healing crystals",https://Https://beautifulcare.weebly.com,513-341-5754,,,,https://www.cincinnati-oh.gov/noncms/council/businessdirectory/index.cfm,City of Cincinnati Black Business Directory,Black-owned,https://www.cincinnati-oh.gov/kearney/black-business-directory/,false,Source basis: City of Cincinnati Black Business Directory. Current public website/social destination confirmed in directory listing; public street address supplied by source. Not Kinfolk verified.
