name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Africana STL,5890 Delmar Blvd,St. Louis,MO,63112,USA,culture,African restaurant/event venue,African food; culture; events,African-focused St. Louis business listed in a current local Black-owned guide.,https://www.facebook.com/Africanastl/,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
The Biscuit Joint,2649 Washington Avenue,St. Louis,MO,63103,USA,food,restaurant,biscuits; breakfast; lunch,Restaurant serving biscuits and related fare.,https://thebiscuitjoint.toast.site,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Caribbean Soul,6201 Michigan Avenue,St. Louis,MO,,USA,food,Caribbean restaurant,Caribbean cuisine; prepared meals,Caribbean restaurant listed in a current local Black-owned guide.,https://www.facebook.com/profile.php?id=100094753818596,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Gourmet Soul,1620 Delmar Boulevard,St. Louis,MO,63103,USA,food,restaurant,soul food; prepared meals,Soul food restaurant.,https://gourmetsoul.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Jerk Unlimited,3108 Cherokee Street,St. Louis,MO,63118,USA,food,Jamaican restaurant,jerk; Jamaican cuisine; Caribbean food,Jamaican/Caribbean restaurant.,https://jerkunlimited.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Levels Nigerian Cuisine,1405 Washington Avenue,St. Louis,MO,63103,USA,food,Nigerian restaurant,Nigerian cuisine; prepared meals,Nigerian cuisine restaurant.,https://www.levelsstl.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Meskerem Ethiopian Restaurant,3210 South Grand Blvd,St. Louis,MO,63118,USA,food,Ethiopian restaurant,Ethiopian cuisine; prepared meals,Ethiopian restaurant.,https://www.meskeremstl.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Mi Hungry BBQ + Jamaican Cuisine,8660 St. Charles Rock Road,St. Louis,MO,63114,USA,food,Jamaican restaurant,Jamaican cuisine; barbecue; Caribbean food,Family-owned restaurant serving Jamaican cuisine and barbecue.,https://mihungryjamaicastl.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Prime 55 Restaurant + Grill,6100 Delmar Boulevard,St. Louis,MO,63112,USA,food,restaurant; grill,grill; prepared meals; dining,Restaurant and grill.,https://www.prime55downtown.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Smokestack Lightning,724 N. 1st Street,St. Louis,MO,63102,USA,food,restaurant,prepared meals; dining,Restaurant listed in a current local Black-owned guide.,https://www.smokestaq.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Stacked Burger Bar,7637 Ivory Avenue,St. Louis,MO,63111,USA,food,burger restaurant,burgers; prepared meals; dining,Burger bar and restaurant.,https://www.stackedstl.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Too Much Sauce,5247 Delmar Blvd,St. Louis,MO,63108,USA,nightlife,restaurant/bar,sauces; dining; nightlife,St. Louis food and nightlife business listed in current local guide.,https://www.instagram.com/toomuchsaucestl/,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Turn,3224 Locust Street,St. Louis,MO,,USA,nightlife,bar/lounge,nightlife; drinks; events,Nightlife venue listed in a current local Black-owned guide.,https://www.turnstl.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Gold Star Gallery,707 North Euclid Avenue,St. Louis,MO,63108,USA,culture,gallery,art gallery; exhibitions; culture,Art gallery.,https://www.facebook.com/goldstargallery/,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Locs of Glory,5886 Delmar Blvd.,St. Louis,MO,63112,USA,beauty,natural hair salon,locs; natural hair; hair care,Natural hair/locs salon.,https://www.locsofglory.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Train to Perform,4360 Lindell Boulevard,St. Louis,MO,63108,USA,recreation,fitness training,fitness training; exercise; wellness,Fitness and performance training business.,https://www.traintoperformstl.com,,,,,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,St. Louis Mom Guide to Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,true,Source basis: St. Louis Mom Guide to Black-Owned Businesses; current official website or attributable public social destination confirmed in website/social field.
Cheryl’s Herbs,7233 Manchester Road,St. Louis,MO,63143,USA,health,herbal wellness retail,herbal products; natural wellness; wellness education,"Herbal wellness store offering organic, kosher, and GMP-certified products and education.",http://www.cherylsherbs.com,314-645-2165,https://www.instagram.com/cherylsherbs/,https://www.facebook.com/cherylsherbsSTL,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: City of Maplewood profile explicitly documents Black entrepreneur ownership and public storefront; current official website and social destinations confirmed.
Sistalovebykimmie,7207 Manchester Ave.,St. Louis,MO,63143,USA,beauty,beauty retail,wigs; lashes; hair accessories; beauty products,"Beauty business selling wigs, lashes, and accessories.",https://www.sistalovebykimmie.com/,314-655-8195,https://www.instagram.com/sistalovebykimmie/,https://www.facebook.com/profile.php?id=100063743363234,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: City of Maplewood profile explicitly documents Black woman entrepreneur ownership and public storefront; current official website and social destinations confirmed.
Blissfully Popped Popcorn,7318 Manchester Ave.,St. Louis,MO,63143,USA,food,snack shop,popcorn; event orders; fundraising,Popcorn business offering popcorn and community/event orders.,https://www.blissfullypopped.com/,314-495-5782,https://www.instagram.com/blissfullypopped/,https://www.facebook.com/blissfullypopped/,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: City of Maplewood profile explicitly documents Black woman entrepreneur ownership and public storefront; current official website and social destinations confirmed.
Sugar Fix 101,"7168 Manchester Ave., Suite B",St. Louis,MO,63143,USA,food,bakery,cakes; cookies; cupcakes; pies; pickles; drinks,"Bakery offering cakes, cookies, cupcakes, specialty cakes, pies, pickles, drinks, and savory specials.",https://www.instagram.com/sugar_fix101/,314-405-8035,https://www.instagram.com/sugar_fix101/,https://facebook.com/SweetToothBakeryStl/,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: City of Maplewood profile explicitly documents Black entrepreneur ownership and public storefront; current official social destination confirmed.
Saint Louis Boxing Club,3515 S Big Bend Blvd.,St. Louis,MO,63143,USA,recreation,boxing and fitness,boxing; fitness classes; wellness programs,Boxing and fitness club with programs and classes designed for all.,http://www.saintlouisboxingclub.com,314-925-1523,,http://saintlouisboxingclub.com/,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,"Source basis: City of Maplewood profile explicitly documents Black-owned status, public address, and community fitness programs; current official website confirmed."
"Nail Doctor Unblemished, LLC","7403 Manchester Ave., Suite #124",St. Louis,MO,63143,USA,beauty,nail and skin care,medical pedicure; facials; nail care,Beauty business focused on medical pedicures and facials.,http://www.naildoctor.net,,https://www.instagram.com/naildoctorunblemished/,https://www.facebook.com/profile.php?id=100076443331590,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,true,Source basis: City of Maplewood profile explicitly documents Black entrepreneur ownership and public storefront; current official website and social destinations confirmed.
Vintage Gold 88,7164 Manchester Ave.,St. Louis,MO,63143,USA,retail,vintage and collectibles,vintage clothing; sports memorabilia; shoes; hats; art; jewelry; furniture,"Vintage retail store selling clothing, collectibles, memorabilia, art, jewelry, and furniture.",http://vintagegold88.com,,https://www.instagram.com/vintagegold88/,https://www.facebook.com/profile.php?id=100063898009518,,https://www.maplewoodmo.gov/enjoy_maplewood/black-owned_businesses.php,City of Maplewood Black-Owned Businesses,Black-owned,https://stlouismom.com/guides/st-louis-mom-guide-to-black-owned-businesses/,false,Source basis: City of Maplewood profile explicitly documents Black entrepreneur ownership and public storefront; current official website and social destinations confirmed.
Apotheosis Comics and Lounge,3206 South Grand Blvd.,St. Louis,MO,,USA,culture,comic shop and lounge,comics; retail; lounge,Comic shop and lounge.,https://shopapotheosis.com/,314-252-0381,,,,https://www.southgrand.org/business-directory,South Grand Community Improvement District,,,false,Source basis: South Grand Community Improvement District business directory; current official website confirmed. Ownership not designated.
Botanicals Design Studio,3014 South Grand Blvd.,St. Louis,MO,,USA,retail,floral/design shop,floral design; plants; gifts,Botanicals design studio and shop.,https://botanicalsdesignstudio.com,314-772-7674,,,,https://www.southgrand.org/business-directory,South Grand Community Improvement District,,,false,Source basis: South Grand Community Improvement District business directory; current official website confirmed. Ownership not designated.
Brasilia Restaurant,3212 South Grand Blvd.,St. Louis,MO,,USA,food,Brazilian restaurant,Brazilian cuisine; dining,Brazilian restaurant.,https://www.brasiliastl.com/,314-932-1034,,,,https://www.southgrand.org/business-directory,South Grand Community Improvement District,,,false,Source basis: South Grand Community Improvement District business directory; current official website confirmed. Ownership not designated.
Basil India,3183 South Grand Blvd.,St. Louis,MO,,USA,food,Indian restaurant,Indian cuisine; dining,Indian restaurant.,https://basilindiastl.com/,314-776-1530,,,,https://www.southgrand.org/business-directory,South Grand Community Improvement District,,,false,Source basis: South Grand Community Improvement District business directory; current official website confirmed. Ownership not designated.
Circa: Now! Records,3238 South Grand Blvd.,St. Louis,MO,,USA,retail,record store,vinyl records; music retail,Record store.,http://www.circanowrecords.com/,314-728-1440,,,,https://www.southgrand.org/business-directory,South Grand Community Improvement District,,,false,Source basis: South Grand Community Improvement District business directory; current official website confirmed. Ownership not designated.
Carpenter Branch Library,3309 South Grand Blvd.,St. Louis,MO,,USA,community,public library,library services; books; community resources,Public library branch.,https://www.slpl.org,314-772-6586,,,,https://www.southgrand.org/business-directory,South Grand Community Improvement District,,,false,Source basis: South Grand Community Improvement District business directory; current official destination confirmed. Ownership not designated.
