name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Birmingham Public Library Central Library,2100 Park Place,Birmingham,AL,35203,USA,faith/community,library,"books,public library,computer access,events,children programs","Central public library providing collections, computer access and community programming.",https://www.cobpl.org/,,,,,https://www.cobpl.org/,cobpl.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.cobpl.org/.
Birmingham Botanical Gardens,2612 Lane Park Road,Birmingham,AL,35223,USA,recreation,botanical garden,"gardens,education,events,nature,trails","Botanical garden with public gardens, educational programs and events.",https://www.bbgardens.org/,,,,,https://www.bbgardens.org/,bbgardens.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.bbgardens.org/.
Birmingham Zoo,2630 Cahaba Road,Birmingham,AL,35223,USA,recreation,zoo,"zoo,animal exhibits,education,events,camps","Zoo with animal exhibits, educational programs and family events.",https://www.birminghamzoo.com/,,,,,https://www.birminghamzoo.com/,birminghamzoo.com,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.birminghamzoo.com/.
Railroad Park Foundation,1600 1st Avenue South,Birmingham,AL,35233,USA,recreation,park,"park,walking trails,events,green space","Urban public park with walking trails, green space and community events.",https://railroadpark.org/,,,,,https://railroadpark.org/,railroadpark.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://railroadpark.org/.
Red Mountain Park,2011 Frankfurt Drive,Birmingham,AL,35211,USA,recreation,park,"hiking,trails,adventure,events,outdoor recreation","Large public park offering trails, outdoor recreation and events.",https://redmountainpark.org/,,,,,https://redmountainpark.org/,redmountainpark.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://redmountainpark.org/.
Birmingham CrossPlex,2337 Bessemer Road,Birmingham,AL,35208,USA,recreation,sports facility,"aquatics,track,field,sports,events","Municipal sports and recreation complex with aquatics, track and field facilities.",https://www.birminghamal.gov/government/city-departments/parks-recreation/,,,,,https://www.birminghamal.gov/government/city-departments/parks-recreation/,birminghamal.gov,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.birminghamal.gov/government/city-departments/parks-recreation/.
Birmingham-Shuttlesworth International Airport,5900 Messer Airport Highway,Birmingham,AL,35212,USA,travel,airport,"commercial flights,air travel,airport services",Commercial airport serving Birmingham and surrounding region.,https://flybirmingham.com/,,,,,https://flybirmingham.com/,flybirmingham.com,,,false,Official public page confirms current Birmingham address/services and current official destination: https://flybirmingham.com/.
MAX Transit,1801 Morris Avenue,Birmingham,AL,35203,USA,transportation,public transit,"bus transit,paratransit,transit passes",Public bus and paratransit service for Birmingham and surrounding communities.,https://maxtransit.org/,,,,,https://maxtransit.org/,maxtransit.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://maxtransit.org/.
Birmingham Housing Authority,1826 3rd Avenue South,Birmingham,AL,35233,USA,housing,public housing,"public housing,rental assistance,affordable housing",Public housing authority providing affordable housing and rental assistance programs.,https://www.hacb.org/,,,,,https://www.hacb.org/,hacb.org,,,true,Official public page confirms current Birmingham address/services and current official destination: https://www.hacb.org/.
Community of Grace Presbyterian Church,2012 3rd Avenue North,Birmingham,AL,35203,USA,faith/community,church,"worship,community,ministry,service",Christian congregation and community-serving church.,https://www.cogpc.org/,,,,,https://www.cogpc.org/,cogpc.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.cogpc.org/.
St. Paul United Methodist Church,1500 6th Avenue North,Birmingham,AL,35203,USA,faith/community,church,"worship,community,service,events",United Methodist congregation with worship and community ministry.,https://www.stpaulbham.org/,,,,,https://www.stpaulbham.org/,stpaulbham.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.stpaulbham.org/.
Birmingham Metro Black Chamber of Commerce,"1500 1st Avenue North, Unit 12-B 106",Birmingham,AL,35203,USA,faith/community,business chamber,"business networking,entrepreneur support,advocacy",Black business chamber serving Birmingham metro entrepreneurs and businesses.,https://birminghammetrobcc.org/,,,,,https://birminghammetrobcc.org/index.php/about-us/,birminghammetrobcc.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://birminghammetrobcc.org/.
Urban Ministry,1229 3rd Avenue North,Birmingham,AL,35203,USA,faith/community,social services,"food assistance,housing assistance,clothing,transportation,counseling","Community resource organization offering food, housing, clothing, transportation and counseling support.",https://urbanministry.org/,,,,,https://urbanministry.org/,urbanministry.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://urbanministry.org/.
United Way of Central Alabama,3600 8th Avenue South,Birmingham,AL,35222,USA,faith/community,community services,"211,senior services,disability services,community resources",Regional nonprofit connecting residents to community and senior services.,https://www.uwca.org/,,,,,https://www.uwca.org/resources/for-individuals/need-help/senior-services/aging-and-disability-resource-center/,uwca.org,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.uwca.org/.
Aging and Disability Resource Center,3600 8th Avenue South,Birmingham,AL,35222,USA,elder care,aging and disability services,"senior services,disability resources,care coordination",Aging and Disability Resource Center providing information and referrals.,https://www.uwca.org/resources/for-individuals/need-help/senior-services/aging-and-disability-resource-center/,,,,,https://www.uwca.org/resources/for-individuals/need-help/senior-services/aging-and-disability-resource-center/,uwca.org,,,true,Official public page confirms current Birmingham address/services and current official destination: https://www.uwca.org/resources/for-individuals/need-help/senior-services/aging-and-disability-resource-center/.
Helping Hearts Senior Care,"2100 Southbridge Parkway, Suite 650",Birmingham,AL,35209,USA,elder care,home care,"senior home care,caregiving,personal assistance",Home care agency serving seniors in Birmingham and Alabama.,https://www.helpingheartsseniorcare.com/,205-490-1079,,,,https://www.helpingheartsseniorcare.com/,helpingheartsseniorcare.com,,,true,Official public page confirms current Birmingham address/services and current official destination: https://www.helpingheartsseniorcare.com/.
UAB School of Dentistry,1919 7th Avenue South,Birmingham,AL,35233,USA,dental,dental school clinic,"dental care,oral health,restorative dentistry,emergency dental",Dental school and clinic providing oral health services and training.,https://www.uab.edu/dentistry/,,,,,https://www.uab.edu/dentistry/,uab.edu,,,true,Official public page confirms current Birmingham address/services and current official destination: https://www.uab.edu/dentistry/.
UAB Early Learning Center,1100 10th Ave South,Birmingham,AL,35205,USA,child care/education,child care,"early learning,daycare,child development,preschool",Early learning center providing childcare and developmental programming.,https://www.uab.edu/childcare/,,,,,https://www.kindercare.com/our-centers/birmingham/al/081093,kindercare.com,,,true,Official public page confirms current Birmingham address/services and current official destination: https://www.uab.edu/childcare/.
McCoy Adult Day Care,200 20th Street North,Birmingham,AL,35203,USA,elder care,adult day care,"adult day care,senior activities,caregiver support",Adult day care service for older adults and caregivers.,https://www.alabamaageline.gov/,,,,,https://www.findhelp.org/provider/alabama-department-of-senior-services--birmingham-al/5633007811559424?postal=35201,findhelp.org,,,true,Official public page confirms current Birmingham address/services and current official destination: https://www.alabamaageline.gov/.
Autumn Air Home Services,520 8th St S,Birmingham,AL,35233,USA,home/HVAC,HVAC contractor,"HVAC repair,air conditioning,heating,electrical,plumbing",Residential and commercial HVAC and home services contractor.,https://autumnairbirmingham.com/,205-800-3400,,,,https://autumnairbirmingham.com/,autumnairbirmingham.com,,,true,Official public page confirms current Birmingham address/services and current official destination: https://autumnairbirmingham.com/.
Trinity Heating & Cooling,4000 Eagle Point Parkway,Birmingham,AL,35242,USA,home/HVAC,HVAC contractor,"heating,cooling,emergency HVAC,air conditioning",Heating and cooling contractor offering emergency HVAC service.,https://trin.com/,205-655-5099,,,,https://trin.com/,trin.com,,,true,Official public page confirms current Birmingham address/services and current official destination: https://trin.com/.
Birmingham Civil Rights National Monument Visitor Center,1510 5th Avenue North,Birmingham,AL,35203,USA,travel,visitor center,"civil rights tourism,history,visitor information,exhibits",National monument visitor center for Birmingham civil rights history and tourism.,https://www.nps.gov/bicr/index.htm,,,,,https://www.nps.gov/bicr/index.htm,nps.gov,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.nps.gov/bicr/index.htm.
Alabama Jazz Hall of Fame,1631 4th Avenue North,Birmingham,AL,35203,USA,nightlife,music museum,"jazz history,music exhibits,performances,events",Museum and performance venue celebrating Alabama jazz history.,https://www.jazzhall.com/,,,,,https://www.jazzhall.com/,jazzhall.com,,,false,Official public page confirms current Birmingham address/services and current official destination: https://www.jazzhall.com/.
