name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Cups Espresso Café Fondren,2757 Old Canton Road,Jackson,MS,39216,USA,Food,Coffeehouse,"coffee, espresso, cafe",Locally roasted coffee and community café,http://www.cupsespressocafe.com,601-362-7422,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Drago’s Seafood Restaurant,1005 E. County Line Road,Jackson,MS,39211,USA,Food,Seafood restaurant,"seafood, NOLA cuisine",NOLA-based seafood restaurant,https://www.dragosrestaurant.com/jackson,601-957-1515,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Elvie’s,809 Manship Street,Jackson,MS,39202,USA,Food,New Orleans cafe,"New Orleans food, cafe, breakfast",All-day New Orleans café,https://elviesrestaurant.com/,601-863-8828,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Estelle Southern Table,407 S. Congress Street,Jackson,MS,39201,USA,Food,Southern restaurant,"Southern fare, restaurant",Soulful modern Southern fare at The Westin Jackson,https://www.estellejackson.com/,769-235-8400,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Fertile Ground Beer Co.,800 Manship Street,Jackson,MS,39202,USA,Nightlife,Brewery,"craft beer, brewery",Local brewery at Belhaven Town Center,https://fertilegroundbeer.com,601-914-2766,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Fondren Public,2765 Old Canton Road,Jackson,MS,39206,USA,Nightlife,Craft beer bar,"craft beer, bar",Craft beer bar,https://www.facebook.com/fondrenpublic/,769-216-2589,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Good Bar JXN,1121 North Jefferson Street,Jackson,MS,39202,USA,Nightlife,Cocktail bar,"craft cocktails, small plates",Open-air craft cocktail bar and small plates,https://www.elviesrestaurant.com/goodbar,601-863-8828,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Green Ghost Tacos,565 Taylor Street,Jackson,MS,39216,USA,Food,Mexican restaurant,"Mexican food, tacos",Authentic Mexican restaurant,https://www.greenghosttacosjackson.com/,601-398-3454,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Hal and Mal’s,200 S. Commerce Street,Jackson,MS,39201,USA,Nightlife,Live music bar,"bar, live music, food",Historic bar with live music and kitchen,https://halandmals.com/,601-948-0888,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Hen & Egg,401 North Lamar Street,Jackson,MS,39201,USA,Food,Restaurant,"comfort food, breakfast, restaurant",Comfort classics restaurant,https://www.henandeggjxn.com,601-436-6344,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Highball Lanes,3019 North State Street,Jackson,MS,39216,USA,Recreation,Bowling and entertainment,"bowling, food, drinks, entertainment","Eat, drink and play entertainment destination",http://highballlanes.com/,601-487-9520,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
The Iron Horse Grill,320 West Pearl St.,Jackson,MS,39203,USA,Food,Restaurant and live music,"Tex-Mex, live music, restaurant",Tex-Mex inspired restaurant with live music,http://www.theironhorsegrill.com/,601-398-0151,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Johnny T’s Bistro & Blues,538 North Farish Street,Jackson,MS,39202,USA,Food,Bistro and blues venue,"restaurant, live music, blues",Modern cuisine mixed with America’s music,https://johnnytsbistroandblues.com,601-954-1323,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Just Vanilla Bakes,622 Duling Avenue,Jackson,MS,39216,USA,Food,Bakery,"pastries, coffee, bakery",Fresh pastries and coffee,https://www.justvanillabakes.com/,601-951-4441,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Keifer’s Restaurant-Poplar,710 Poplar Boulevard,Jackson,MS,39202,USA,Food,Greek restaurant,"Greek-inspired food, restaurant",Jackson restaurant serving Greek-inspired food since 1980,http://www.keifers.net/,601-355-6825,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Library Lounge At Fairview Inn,734 Fairview Street,Jackson,MS,39202,USA,Nightlife,Cocktail bar,"cocktails, bar, bites",Literary-themed cocktail bar and bites,https://fairviewinn.com/library-lounge/,601-948-3429,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Little Tokyo Sushi and Hibachi,3009 North State Street,Jackson,MS,39216,USA,Food,Japanese restaurant,"sushi, hibachi, bar",Sushi and hibachi restaurant with bar,https://www.facebook.com/littletokyosushiandhabachi,601-991-3800,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Logan Farms Market Café,"1220 E. Northside Drive, Suite 250",Jackson,MS,39211,USA,Food,Market cafe,"blue plate lunch, smoked meats",Blue plate lunch and smoked meats,http://www.jackson.loganfarms.com,601-366-4267,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Louise’s Piano Bar & Jazz Club,3006 North State Street,Jackson,MS,39216,USA,Nightlife,Jazz club,"piano bar, jazz, live music",Nightlife spot with live music,https://www.facebook.com/profile.php?id=61583344880767,,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
The Manship Wood Fired Kitchen,1200 North State Street,Jackson,MS,39202,USA,Food,Restaurant,"wood-fired cooking, Mediterranean, dinner","Mediterranean reimagined, fresh upscale dining",http://www.themanshipjackson.com,601-398-4562,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Martin’s Downtown,214 South State Street,Jackson,MS,39201,USA,Nightlife,Restaurant bar venue,"restaurant, bar, events, venue","Restaurant, bar and venue",https://www.martinsdowntownjxn.com,601-354-9712,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Masa Mesa,100 District Blvd,Jackson,MS,39211,USA,Food,Mexican restaurant,"California-Mexican tacos, burgers","California-Mexican tacos, burgers and flavor",https://www.instagram.com/masa_mesa_jxn/,601-414-9406,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Mayday Ice Cream,807 Manship Street,Jackson,MS,39202,USA,Food,Ice cream shop,"ice cream, desserts",Hand-churned ice cream shop,https://www.maydayicecream.com,601-672-2288,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Mayflower Café,123 W. Capitol Street,Jackson,MS,39201,USA,Food,Cafe,"seafood, Southern food, cafe",Jackson’s oldest restaurant,https://www.themayflowercafe.com,601-355-4122,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Mr. Chen’s Supermarket and Restaurant,5465 I-55 North,Jackson,MS,39206,USA,Food,Supermarket and Chinese restaurant,"Chinese food, grocery, supermarket",Authentic Chinese food and supermarket,https://mrchensfood.com,601-978-1865,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Nandy’s Candy,1220 E Northside Drive #380,Jackson,MS,39211,USA,Food,Candy shop,"handcrafted chocolates, candy",Handcrafted chocolates since 1980,http://www.nandyscandy.com/,601-362-9553,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Native Coffee Co.,1800 N. State St.,Jackson,MS,39202,USA,Food,Coffeehouse,"coffee, breakfast, cafe",Quality coffee and breakfast,https://www.nativecoffeejxn.com/,601-519-7867,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Nissan Café,222 North Street,Jackson,MS,39201,USA,Food,Museum cafe,"cafe, Southern food, museum",Southern Eclectic café at the Two Mississippi Museums,https://www.visitjackson.com/directory/two-mississippi-museums/,601-576-6800,,,,https://www.visitjackson.com/directory/nissan-cafe/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
Old Capitol Inn,226 North State Street,Jackson,MS,39201,USA,Travel,Boutique hotel restaurant,"hotel, lodging, Southern lunch",Southern lunch spot inside a downtown boutique hotel,http://www.oldcapitolinn.com,601-359-9000,,,,https://www.visitjackson.com/restaurants/,Visit Jackson official tourism directory,,,false,Source basis: current Visit Jackson listing with public Jackson street address and destination; current official website or attributable public social destination confirmed.
